-0.18	0.08
-0.178651	0.0793433
-0.177185	0.0796588
-0.1759	0.0788852
-0.174497	0.0783542
-0.172999	0.0784409
-0.171506	0.0783049
-0.170185	0.0775946
-0.168948	0.076746
-0.167448	0.0767367
-0.165965	0.0765096
-0.164657	0.0757743
-0.16325	0.0752563
-0.161968	0.074477
-0.161204	0.0731863
-0.159722	0.0729547
-0.158226	0.0730729
-0.156732	0.0732069
-0.155426	0.072469
-0.154005	0.0719904
-0.153628	0.0705385
-0.15392	0.0690671
-0.152655	0.0682614
-0.151204	0.0678815
-0.149706	0.0679705
-0.148218	0.067785
-0.14678	0.0673579
-0.145303	0.0670967
-0.143803	0.067081
-0.14233	0.0673643
-0.140974	0.0667223
-0.13966	0.0659995
-0.138295	0.065378
-0.136929	0.0659976
-0.13554	0.0654302
-0.13404	0.0654503
-0.132541	0.0654062
-0.131259	0.0646273
-0.129789	0.0643278
-0.128301	0.0641413
-0.126992	0.0634081
-0.125868	0.0624153
-0.124916	0.061256
-0.123648	0.0604538
-0.122607	0.059374
-0.121131	0.0591095
-0.119769	0.0584804
-0.118274	0.0586055
-0.117341	0.0574313
-0.116107	0.0565782
-0.114609	0.0565139
-0.11311	0.0564474
-0.11172	0.0558834
-0.110418	0.0551394
-0.109083	0.0544555
-0.107591	0.0546181
-0.106116	0.0543476
-0.104773	0.0536803
-0.103409	0.0530547
-0.10199	0.0525705
-0.100855	0.0515894
-0.0994763	0.0509984
-0.0983617	0.0499945
-0.0972302	0.0490097
-0.0959331	0.0482564
-0.0945206	0.0477516
-0.0930524	0.0474443
-0.0915874	0.0477663
-0.090472	0.0467634
-0.0894398	0.045675
-0.0884702	0.0445305
-0.0876702	0.0432617
-0.0866817	0.0421335
-0.0855473	0.0431149
-0.0840531	0.042984
-0.083408	0.0416297
-0.081991	0.0411376
-0.0805247	0.0408213
-0.0792068	0.0415377
-0.077761	0.041138
-0.0763173	0.040731
-0.0749603	0.0400918
-0.0735644	0.0395428
-0.072111	0.0399138
-0.0709209	0.0408268
-0.0694914	0.0412811
-0.0684139	0.0402374
-0.0669271	0.0400391
-0.0656423	0.0408133
-0.0641431	0.0407655
-0.0627056	0.0403368
-0.0623722	0.0388743
-0.0611295	0.0380343
-0.059865	0.0372275
-0.0583844	0.037468
-0.0575378	0.0362298
-0.0573912	0.0347369
-0.0560172	0.0341352
-0.0553372	0.0327982
-0.0539284	0.032283
-0.053665	0.0308063
-0.052246	0.03032
-0.0508396	0.0297987
-0.0495347	0.0290588
-0.0498509	0.0275925
-0.048417	0.027152
-0.0469721	0.0267492
-0.0456582	0.0260256
-0.0443006	0.0253877
-0.0428371	0.0257163
-0.0413634	0.0254363
-0.0402939	0.0243846
-0.0396178	0.0230456
-0.0388789	0.0217402
-0.0374221	0.0220976
-0.0360146	0.021579
-0.0353524	0.0202331
-0.0348216	0.0188302
-0.0334495	0.018224
-0.0323717	0.0171808
-0.0308754	0.0170751
-0.0294375	0.0166479
-0.0279531	0.0168637
-0.0265216	0.0164156
-0.0251326	0.0158494
-0.0236332	0.0158927
-0.0233177	0.0144263
-0.0222062	0.013419
-0.0207116	0.0132913
-0.0192127	0.0132343
-0.0179139	0.012484
-0.0165549	0.0118489
-0.0153357	0.0127227
-0.014004	0.0134132
-0.0125068	0.0135037
-0.0110143	0.0133535
-0.00963728	0.0139483
-0.00818183	0.0135855
