21.97	0.25	0.566689	0.28	-0.0121192	0.65	0.651827	0	8.97621e-05	0	2.52755e-08	0	-2.08572e-08	
21.98	0.25	0.566688	0.28	-0.0121185	0.65	0.651828	0	8.90479e-05	0	2.49576e-08	0	-2.05851e-08	
21.99	0.25	0.56685	0.28	-0.0122205	0.65	0.651626	0	0.000178199	0	1.02589e-07	0	-7.10946e-08	
22	0.25	0.566741	0.28	-0.0122168	0.65	0.651539	0	0.000188164	0	8.64845e-08	0	-7.1906e-08	
22.01	0.25	0.566544	0.28	-0.0121242	0.65	0.651459	0	0.000134549	0	-1.12764e-09	0	-4.1079e-08	
22.02	0.25	0.566346	0.28	-0.0119891	0.65	0.651336	0	0.000123199	0	-4.97601e-08	0	-4.4893e-08	
22.03	0.25	0.566114	0.28	-0.0118232	0.65	0.651206	0	0.000152256	0	-1.177e-07	0	-7.08456e-08	
22.04	0.25	0.565831	0.28	-0.0116199	0.65	0.651086	0	0.000157726	0	-2.16273e-07	0	-7.57472e-08	
22.05	0.25	0.565501	0.28	-0.0113738	0.65	0.650973	0	0.00013948	0	-3.02106e-07	0	-6.48802e-08	
22.06	0.25	0.565127	0.28	-0.0110859	0.65	0.650865	0	0.000135011	0	-4.05103e-07	0	-6.69106e-08	
22.07	0.25	0.564708	0.28	-0.0107582	0.65	0.650766	0	0.000147843	0	-5.75607e-07	0	-7.8837e-08	
22.08	0.25	0.564243	0.28	-0.0103898	0.65	0.650677	0	0.000151868	0	-7.49564e-07	0	-8.10536e-08	
22.09	0.25	0.563733	0.28	-0.00997999	0.65	0.650594	0	0.00014476	0	-8.85003e-07	0	-7.5658e-08	
22.1	0.25	0.563178	0.28	-0.00952855	0.65	0.650516	0	0.000142649	0	-1.05125e-06	0	-7.54728e-08	
22.11	0.25	0.56258	0.28	-0.00903711	0.65	0.650444	0	0.000147876	0	-1.28817e-06	0	-7.93063e-08	
22.12	0.25	0.56194	0.28	-0.00850625	0.65	0.650377	0	0.00014903	0	-1.51574e-06	0	-7.86057e-08	
22.13	0.25	0.561259	0.28	-0.00793647	0.65	0.650315	0	0.000145657	0	-1.71037e-06	0	-7.47778e-08	
22.14	0.25	0.560536	0.28	-0.0073277	0.65	0.650256	0	0.000144614	0	-1.93847e-06	0	-7.30522e-08	
22.15	0.25	0.559774	0.28	-0.00668059	0.65	0.6502	0	0.000146491	0	-2.22059e-06	0	-7.26327e-08	
22.16	0.25	0.558972	0.28	-0.00599511	0.65	0.650147	0	0.000146745	0	-2.49694e-06	0	-7.07105e-08	
22.17	0.25	0.558131	0.28	-0.00527191	0.65	0.650094	0	0.000145533	0	-2.76115e-06	0	-6.79956e-08	
22.18	0.25	0.557252	0.28	-0.00451134	0.65	0.650041	0	0.00014443	0	-3.03613e-06	0	-6.5852e-08	
22.19	0.25	0.556334	0.28	-0.00371446	0.65	0.649988	0	0.000145325	0	-3.36605e-06	0	-6.47923e-08	
22.2	0.25	0.55538	0.28	-0.00288191	0.65	0.649935	0	0.000145599	0	-3.69799e-06	0	-6.32605e-08	
22.21	0.25	0.554389	0.28	-0.00201445	0.65	0.649882	0	0.000144447	0	-4.00531e-06	0	-6.11614e-08	
22.22	0.25	0.553362	0.28	-0.00111281	0.65	0.649829	0	0.000143935	0	-4.33948e-06	0	-5.94805e-08	
