0.18	-0.08
0.178518	-0.0797713
0.17723	-0.0790013
0.175777	-0.0786284
0.174277	-0.0786125
0.172785	-0.0784601
0.171285	-0.0784479
0.170175	-0.0774398
0.168892	-0.0766612
0.167421	-0.0763703
0.166243	-0.0754415
0.16483	-0.0749377
0.163331	-0.074878
0.162027	-0.0741377
0.160681	-0.073476
0.160407	-0.0720011
0.15891	-0.0720819
0.15771	-0.0711811
0.15621	-0.0712011
0.154713	-0.0712824
0.153279	-0.0708394
0.152585	-0.0695097
0.152302	-0.0680367
0.150869	-0.0675914
0.149898	-0.0664485
0.149038	-0.0652194
0.149069	-0.0637197
0.147661	-0.0632034
0.147436	-0.0617204
0.146277	-0.0607685
0.144883	-0.0602131
0.145296	-0.0587708
0.145892	-0.0573947
0.146254	-0.0559389
0.146919	-0.0545947
0.14719	-0.0531193
0.14816	-0.0519751
0.147764	-0.0505283
0.14778	-0.0490284
0.148783	-0.0479131
0.149139	-0.0464559
0.149544	-0.0450116
0.151038	-0.045141
0.152506	-0.0448328
0.152829	-0.0433679
0.153092	-0.0418913
0.154036	-0.0407257
0.153464	-0.0393391
0.154663	-0.0384383
0.154833	-0.0369479
0.155149	-0.0354815
0.156002	-0.0342476
0.156266	-0.032771
0.156403	-0.0312774
0.157082	-0.0299398
0.15836	-0.0291546
0.158796	-0.0277192
0.159084	-0.0262472
0.159374	-0.0247754
0.158957	-0.0233344
0.159648	-0.0220028
0.16	-0.0205449
0.159698	-0.0190756
0.160312	-0.0177068
0.159875	-0.0162718
0.159574	-0.0148024
0.16018	-0.0134306
0.159073	-0.0124188
0.159153	-0.0109209
0.159018	-0.00942698
0.157909	-0.00841657
0.158273	-0.00696131
0.159273	-0.00584341
0.158627	-0.00448966
0.159062	-0.00305414
0.159428	-0.00159965
0.160123	-0.000270155
0.160711	0.00110968
0.161273	0.0025006
0.161593	0.00396603
0.160179	0.00446749
0.16056	0.00591837
0.160727	0.00740908
0.160555	0.00889916
0.161521	0.0100463
0.162177	0.0113954
0.162152	0.0128952
0.162942	0.0141699
0.162529	0.0156119
0.162208	0.0170772
0.162374	0.018568
0.162788	0.0200098
0.162105	0.0213453
0.163305	0.0222449
0.163721	0.0236859
0.164689	0.0248319
0.165489	0.0261012
0.165167	0.0275663
0.164026	0.0285394
0.16447	0.0299719
0.163428	0.0310508
0.163559	0.0325452
0.16405	0.0339625
0.163186	0.0351886
0.162567	0.0365551
0.163778	0.0374397
0.164312	0.0388413
0.165323	0.0399494
0.165275	0.0414486
0.164126	0.0424129
0.16471	0.0437947
0.164877	0.0452853
0.165476	0.0466605
0.165256	0.0481442
0.166519	0.0489529
0.167344	0.0502056
0.16793	0.0515862
0.168944	0.0526922
0.169507	0.0540826
0.168606	0.0552819
0.169435	0.056532
0.17005	0.0578998
0.169428	0.0592645
0.170109	0.0606009
0.169634	0.0620236
0.170383	0.0633231
0.170633	0.0648023
0.17142	0.0660792
0.17267	0.0669078
0.174057	0.0674794
0.1747	0.0688344
0.175343	0.0701895
0.176819	0.0699208
0.17727	0.0713512
0.178492	0.0722222
0.178777	0.0736948
0.179063	0.0751673
0.178176	0.0763774
0.177147	0.0774686
0.178269	0.0784642
0.179391	0.0794597
