18.4	0.25	0.659538	0.28	0.180001	0.65	0.149916	0	-4.61363e-06	0	1.38427e-11	0	4.40888e-12	
18.41	0.25	0.659539	0.28	0.179998	0.65	0.149916	0	-4.55873e-06	0	1.47865e-11	0	4.86286e-12	
18.42	0.25	0.659447	0.28	0.180575	0.65	0.149864	0	-3.63335e-06	0	-6.48988e-11	0	1.42868e-11	
18.43	0.25	0.659354	0.28	0.180527	0.65	0.149848	0	-9.12862e-06	0	-5.28972e-13	0	3.33593e-11	
18.44	0.25	0.659277	0.28	0.180375	0.65	0.149851	0	-1.18372e-05	0	2.1784e-10	0	1.03928e-11	
18.45	0.25	0.659198	0.28	0.18036	0.65	0.149855	0	-7.53949e-06	0	2.77174e-11	0	5.78827e-12	
18.46	0.25	0.659118	0.28	0.180363	0.65	0.149864	0	-5.54462e-06	0	-4.65402e-11	0	1.17002e-11	
18.47	0.25	0.659041	0.28	0.180337	0.65	0.149882	0	-8.50894e-06	0	8.90777e-12	0	1.30402e-11	
18.48	0.25	0.658964	0.28	0.180308	0.65	0.149908	0	-1.04025e-05	0	8.99028e-11	0	7.69482e-13	
18.49	0.25	0.658887	0.28	0.180285	0.65	0.149941	0	-8.60239e-06	0	2.42834e-11	0	3.35641e-12	
18.5	0.25	0.658811	0.28	0.180263	0.65	0.14998	0	-7.46119e-06	0	-1.41343e-11	0	6.86584e-12	
18.51	0.25	0.658736	0.28	0.180241	0.65	0.150027	0	-8.76542e-06	0	1.44591e-11	0	3.40904e-12	
18.52	0.25	0.658663	0.28	0.180218	0.65	0.150081	0	-9.53641e-06	0	4.42395e-11	0	-2.02173e-12	
18.53	0.25	0.658589	0.28	0.180196	0.65	0.150142	0	-8.9823e-06	0	2.13294e-11	0	-4.30606e-12	
18.54	0.25	0.658517	0.28	0.180174	0.65	0.15021	0	-8.44289e-06	0	3.23938e-12	0	-5.25141e-12	
18.55	0.25	0.658445	0.28	0.180152	0.65	0.150284	0	-9.01011e-06	0	1.65725e-11	0	-4.54621e-12	
18.56	0.25	0.658375	0.28	0.18013	0.65	0.150365	0	-9.59934e-06	0	3.1459e-11	0	-8.42039e-12	
18.57	0.25	0.658305	0.28	0.180109	0.65	0.150453	0	-9.45348e-06	0	2.09257e-11	0	-1.15273e-11	
18.58	0.25	0.658236	0.28	0.180088	0.65	0.150548	0	-9.30976e-06	0	1.30803e-11	0	-1.56604e-11	
18.59	0.25	0.658168	0.28	0.180067	0.65	0.150648	0	-9.65556e-06	0	1.90844e-11	0	-1.65986e-11	
18.6	0.25	0.658101	0.28	0.180047	0.65	0.150756	0	-9.7654e-06	0	2.28008e-11	0	-1.98059e-11	
18.61	0.25	0.658034	0.28	0.180026	0.65	0.150869	0	-9.67617e-06	0	1.99044e-11	0	-1.81229e-11	
18.62	0.25	0.657968	0.28	0.180006	0.65	0.150989	0	-9.90353e-06	0	1.77897e-11	0	-2.38991e-11	
18.63	0.25	0.657903	0.28	0.179986	0.65	0.151115	0	-9.83555e-06	0	2.02211e-11	0	-2.58409e-11	
18.64	0.25	0.657839	0.28	0.179967	0.65	0.151246	0	-9.48363e-06	0	1.79213e-11	0	-2.61082e-11	
18.65	0.25	0.657776	0.28	0.179947	0.65	0.151385	0	-9.86074e-06	0	1.9455e-11	0	-2.86638e-11	
18.66	0.25	0.657713	0.28	0.179928	0.65	0.151528	0	-9.94848e-06	0	2.10294e-11	0	-2.95776e-11	
18.67	0.25	0.657652	0.28	0.179909	0.65	0.151678	0	-9.96767e-06	0	1.92541e-11	0	-3.16616e-11	
18.68	0.25	0.657591	0.28	0.17989	0.65	0.151834	0	-1.02015e-05	0	1.96889e-11	0	-3.66589e-11	
18.69	0.25	0.657531	0.28	0.179872	0.65	0.151995	0	-1.05434e-05	0	1.93613e-11	0	-4.08654e-11	
18.7	0.25	0.657472	0.28	0.179854	0.65	0.152162	0	-1.01938e-05	0	1.81404e-11	0	-3.7033e-11	
18.71	0.25	0.657413	0.28	0.179836	0.65	0.152335	0	-1.01603e-05	0	1.92243e-11	0	-4.03084e-11	
18.72	0.25	0.657356	0.28	0.179818	0.65	0.152513	0	-1.01181e-05	0	2.00903e-11	0	-4.47851e-11	
18.73	0.25	0.657299	0.28	0.1798	0.65	0.152696	0	-1.04013e-05	0	1.94211e-11	0	-4.77615e-11	
18.74	0.25	0.657243	0.28	0.179783	0.65	0.152885	0	-1.0438e-05	0	1.85755e-11	0	-4.61665e-11	
18.75	0.25	0.657188	0.28	0.179766	0.65	0.153079	0	-1.03209e-05	0	1.92533e-11	0	-4.79291e-11	
