8.188	0	0.000687838	-1.0472	-0.886676	0	-0.000307083	-1.5708	-2.66251	0	0.00132132	0.523599	1.77772	0	0.0186665	
8.189	0	0.0006845	-1.0472	-0.886676	0	-0.000303268	-1.5708	-2.66251	0	0.00133514	0.523599	1.77774	0	0.0187848	
8.19	0	0.000681162	-1.0472	-0.886676	0	-0.000299454	-1.5708	-2.66251	0	0.00134921	0.523599	1.77775	0	0.018903	
8.191	0	0.000677824	-1.0472	-0.886676	0	-0.000295639	-1.5708	-2.66252	0	0.00136304	0.523599	1.77777	0	0.0190215	
8.192	0	0.000674486	-1.0472	-0.886677	0	-0.000291824	-1.5708	-2.66252	0	0.00137687	0.523599	1.77778	0	0.0191398	
8.193	0	0.000671148	-1.0472	-0.886678	0	-0.00028801	-1.5708	-2.66251	0	0.00139093	0.523599	1.77778	0	0.0192583	
8.194	0	0.00066781	-1.0472	-0.886679	0	-0.000284195	-1.5708	-2.66251	0	0.001405	0.523599	1.77779	0	0.0193768	
8.195	0	0.000664473	-1.0472	-0.886681	0	-0.00028038	-1.5708	-2.66249	0	0.00141907	0.523599	1.77779	0	0.0194952	
8.196	0	0.000661135	-1.0472	-0.886685	0	-0.000276566	-1.5708	-2.66247	0	0.00143313	0.523599	1.77778	0	0.019614	
8.197	0	0.000657797	-1.0472	-0.886689	0	-0.000272751	-1.5708	-2.66245	0	0.0014472	0.523599	1.77776	0	0.019733	
8.198	0	0.000654459	-1.0472	-0.886694	0	-0.000268936	-1.5708	-2.66242	0	0.00146127	0.523599	1.77773	0	0.0198522	
8.199	0	0.000651121	-1.0472	-0.886701	0	-0.000265121	-1.5708	-2.66238	0	0.00147557	0.523599	1.7777	0	0.0199716	
8.2	0	0.000647783	-1.0472	-0.886709	0	-0.000261307	-1.5708	-2.66233	0	0.00148988	0.523599	1.77765	0	0.0200913	
8.201	0	0.000644445	-1.0472	-0.886718	0	-0.000257492	-1.5708	-2.66227	0	0.00150418	0.523599	1.7776	0	0.0202112	
8.202	0	0.000641108	-1.0472	-0.886729	0	-0.000253677	-1.5708	-2.66219	0	0.00151873	0.523599	1.77753	0	0.0203314	
8.203	0	0.00063777	-1.0472	-0.886742	0	-0.000249863	-1.5708	-2.66211	0	0.00153327	0.523599	1.77744	0	0.0204518	
8.204	0	0.000634432	-1.0472	-0.886756	0	-0.000246048	-1.5708	-2.66202	0	0.00154805	0.523599	1.77735	0	0.0205724	
8.205	0	0.000631094	-1.0472	-0.886772	0	-0.000242233	-1.5708	-2.66191	0	0.00156283	0.523599	1.77724	0	0.0206935	
8.206	0	0.000627756	-1.0472	-0.88679	0	-0.000238419	-1.5708	-2.66179	0	0.00157762	0.523599	1.77712	0	0.0208149	
8.207	0	0.000624418	-1.0472	-0.88681	0	-0.000234604	-1.5708	-2.66166	0	0.00159264	0.523599	1.77698	0	0.0209367	
8.208	0	0.00062108	-1.0472	-0.886833	0	-0.000230789	-1.5708	-2.66151	0	0.00160766	0.523599	1.77682	0	0.0210588	
8.209	0	0.000617743	-1.0472	-0.886857	0	-0.000226974	-1.5708	-2.66134	0	0.00162292	0.523599	1.77665	0	0.0211813	
8.21	0	0.000614405	-1.0472	-0.886884	0	-0.00022316	-1.5708	-2.66116	0	0.00163817	0.523599	1.77646	0	0.0213041	
8.211	0	0.000611305	-1.0472	-0.886913	0	-0.000219345	-1.5708	-2.66097	0	0.00165367	0.523599	1.77625	0	0.0214272	
8.212	0	0.000608206	-1.0472	-0.886944	0	-0.00021553	-1.5708	-2.66076	0	0.00166917	0.523599	1.77602	0	0.0215507	
8.213	0	0.000605106	-1.0472	-0.886978	0	-0.000211716	-1.5708	-2.66053	0	0.00168467	0.523599	1.77577	0	0.0216746	
8.214	0	0.000602007	-1.0472	-0.887014	0	-0.000207901	-1.5708	-2.66028	0	0.0017004	0.523599	1.77551	0	0.0217988	
8.215	0	0.000598907	-1.0472	-0.887053	0	-0.000204086	-1.5708	-2.66002	0	0.00171638	0.523599	1.77522	0	0.0219235	
8.216	0	0.000595808	-1.0472	-0.887094	0	-0.00020051	-1.5708	-2.65974	0	0.00173235	0.523599	1.77492	0	0.0220485	
8.217	0	0.000592709	-1.0472	-0.887139	0	-0.000196934	-1.5708	-2.65943	0	0.00174856	0.523599	1.77459	0	0.0221739	
8.218	0	0.000589609	-1.0472	-0.887185	0	-0.000193357	-1.5708	-2.65911	0	0.00176477	0.523599	1.77424	0	0.0222995	
8.219	0	0.00058651	-1.0472	-0.887235	0	-0.000189781	-1.5708	-2.65878	0	0.00178123	0.523599	1.77387	0	0.0224257	
8.22	0	0.00058341	-1.0472	-0.887288	0	-0.000186205	-1.5708	-2.65842	0	0.00179768	0.523599	1.77348	0	0.022552	
8.221	0	0.000580311	-1.0472	-0.887343	0	-0.000182629	-1.5708	-2.65804	0	0.00181437	0.523599	1.77307	0	0.0226789	
8.222	0	0.000577211	-1.0472	-0.887401	0	-0.000179052	-1.5708	-2.65764	0	0.00183129	0.523599	1.77263	0	0.0228059	
8.223	0	0.000574112	-1.0472	-0.887461	0	-0.000175476	-1.5708	-2.65722	0	0.00184822	0.523599	1.77217	0	0.0229332	
8.224	0	0.000571012	-1.0472	-0.887525	0	-0.0001719	-1.5708	-2.65678	0	0.00186539	0.523599	1.77169	0	0.0230608	
8.225	0	0.000567913	-1.0472	-0.887592	0	-0.000168324	-1.5708	-2.65632	0	0.00188255	0.523599	1.77118	0	0.0231888	
8.226	0	0.000564814	-1.0472	-0.887661	0	-0.000164747	-1.5708	-2.65584	0	0.00189996	0.523599	1.77065	0	0.0233169	
8.227	0	0.000561714	-1.0472	-0.887734	0	-0.000161171	-1.5708	-2.65533	0	0.00191736	0.523599	1.7701	0	0.0234451	
8.228	0	0.000558615	-1.0472	-0.88781	0	-0.000157595	-1.5708	-2.65481	0	0.00193501	0.523599	1.76952	0	0.0235736	
8.229	0	0.000555515	-1.0472	-0.887888	0	-0.000154018	-1.5708	-2.65426	0	0.00195289	0.523599	1.76892	0	0.0237021	
8.23	0	0.000552654	-1.0472	-0.88797	0	-0.000150442	-1.5708	-2.65369	0	0.00197077	0.523599	1.76829	0	0.0238309	
8.231	0	0.000549793	-1.0472	-0.888055	0	-0.000146866	-1.5708	-2.6531	0	0.00198889	0.523599	1.76764	0	0.0239599	
8.232	0	0.000546932	-1.0472	-0.888142	0	-0.000143528	-1.5708	-2.65248	0	0.00200701	0.523599	1.76696	0	0.0240889	
8.233	0	0.000544071	-1.0472	-0.888233	0	-0.00014019	-1.5708	-2.65184	0	0.00202537	0.523599	1.76626	0	0.0242178	
8.234	0	0.00054121	-1.0472	-0.888327	0	-0.000136852	-1.5708	-2.65118	0	0.00204396	0.523599	1.76554	0	0.0243468	
8.235	0	0.000538349	-1.0472	-0.888424	0	-0.000133514	-1.5708	-2.6505	0	0.0020628	0.523599	1.76478	0	0.0244756	
8.236	0	0.000535488	-1.0472	-0.888524	0	-0.000130177	-1.5708	-2.6498	0	0.00208163	0.523599	1.76401	0	0.0246043	
8.237	0	0.000532627	-1.0472	-0.888627	0	-0.000126839	-1.5708	-2.64907	0	0.00210071	0.523599	1.7632	0	0.0247328	
8.238	0	0.000529766	-1.0472	-0.888733	0	-0.000123501	-1.5708	-2.64831	0	0.00211978	0.523599	1.76238	0	0.0248613	
8.239	0	0.000526905	-1.0472	-0.888843	0	-0.000120163	-1.5708	-2.64754	0	0.00213909	0.523599	1.76152	0	0.0249896	
8.24	0	0.000524044	-1.0472	-0.888955	0	-0.000116825	-1.5708	-2.64674	0	0.00215864	0.523599	1.76064	0	0.0251176	
8.241	0	0.000521183	-1.0472	-0.88907	0	-0.000113487	-1.5708	-2.64592	0	0.00217843	0.523599	1.75974	0	0.0252452	
8.242	0	0.000518322	-1.0472	-0.889188	0	-0.000110388	-1.5708	-2.64507	0	0.00219822	0.523599	1.75881	0	0.0253725	
8.243	0	0.000515461	-1.0472	-0.88931	0	-0.000107288	-1.5708	-2.6442	0	0.00221825	0.523599	1.75785	0	0.0254993	
8.244	0	0.0005126	-1.0472	-0.889434	0	-0.000104189	-1.5708	-2.64331	0	0.00223851	0.523599	1.75687	0	0.0256257	
8.245	0	0.000509739	-1.0472	-0.889561	0	-0.000101089	-1.5708	-2.64239	0	0.00225878	0.523599	1.75586	0	0.0257516	
8.246	0	0.000506878	-1.0472	-0.889691	0	-9.799e-05	-1.5708	-2.64145	0	0.00227928	0.523599	1.75483	0	0.0258768	
8.247	0	0.000504017	-1.0472	-0.889825	0	-9.48906e-05	-1.5708	-2.64049	0	0.00230002	0.523599	1.75377	0	0.0260015	
8.248	0	0.000501156	-1.0472	-0.889961	0	-9.17912e-05	-1.5708	-2.6395	0	0.002321	0.523599	1.75268	0	0.0261254	
8.249	0	0.000498295	-1.0472	-0.8901	0	-8.86917e-05	-1.5708	-2.63849	0	0.00234199	0.523599	1.75157	0	0.0262487	
8.25	0	0.000495434	-1.0472	-0.890242	0	-8.55923e-05	-1.5708	-2.63745	0	0.0023632	0.523599	1.75044	0	0.026371	
8.251	0	0.000492573	-1.0472	-0.890387	0	-8.24928e-05	-1.5708	-2.63639	0	0.00238466	0.523599	1.74927	0	0.0264926	
8.252	0	0.000489712	-1.0472	-0.890535	0	-7.96318e-05	-1.5708	-2.63531	0	0.00240636	0.523599	1.74809	0	0.0266132	
8.253	0	0.000486851	-1.0472	-0.890686	0	-7.67708e-05	-1.5708	-2.6342	0	0.00242805	0.523599	1.74687	0	0.0267329	
8.254	0	0.000483751	-1.0472	-0.89084	0	-7.39098e-05	-1.5708	-2.63307	0	0.00244999	0.523599	1.74563	0	0.0268517	
8.255	0	0.000480652	-1.0472	-0.890996	0	-7.10487e-05	-1.5708	-2.63191	0	0.00247216	0.523599	1.74437	0	0.0269692	
8.256	0	0.000477552	-1.0472	-0.891155	0	-6.81877e-05	-1.5708	-2.63074	0	0.00249457	0.523599	1.74308	0	0.0270855	
8.257	0	0.000474453	-1.0472	-0.891318	0	-6.53267e-05	-1.5708	-2.62953	0	0.00251722	0.523599	1.74177	0	0.0272007	
8.258	0	0.000471354	-1.0472	-0.891483	0	-6.24657e-05	-1.5708	-2.62831	0	0.00253987	0.523599	1.74042	0	0.0273147	
8.259	0	0.000468254	-1.0472	-0.89165	0	-5.96046e-05	-1.5708	-2.62706	0	0.00256276	0.523599	1.73906	0	0.0274272	
8.26	0	0.000465155	-1.0472	-0.891821	0	-5.6982e-05	-1.5708	-2.62578	0	0.00258589	0.523599	1.73767	0	0.0275383	
