0.821	0.0142068	0.360702	-0.043481	-25.2579	-0.00165291	90.0428	-45.0121	
0.822	0.0184279	0.506896	-0.036965	-25.2347	0.00968521	90.0209	-45.012	
0.823	0.00528657	0.56569	0.00142068	-24.9546	0.00423472	89.953	-45.0119	
0.824	-0.0148215	0.528274	0.00139336	-24.9641	-0.00148898	89.9545	-45.0119	
0.825	-0.0271705	0.497101	0.00139336	-24.9715	-0.00926174	89.9553	-45.0118	
0.826	0.00964423	0.472608	-0.0592724	-24.9715	-0.00430302	89.9556	-45.0118	
0.827	0.009412	0.44806	-0.0834922	-24.9707	-0.000109283	89.9559	-45.0117	
0.828	-0.0154226	0.421996	0.00200808	-24.9703	-0.0660479	89.9558	-45.0116	
0.829	0.0166793	0.392039	0.00199442	-24.9701	-0.106319	89.956	-45.0116	
0.83	-0.0118435	0.357478	-0.00277306	-24.9698	0.000683019	89.9565	-45.0115	
0.831	0.00909781	0.318779	0.022444	-24.9694	0.000915245	89.9566	-45.0115	
0.832	0.00897487	0.27609	0.0571823	-24.9692	0.000764981	89.9568	-45.0114	
0.833	0.0286048	0.230683	0.00166657	-24.969	0.0611848	89.9567	-45.0114	
0.834	0.0071034	0.181342	0.00165291	-24.9685	0.101305	89.9569	-45.0113	
0.835	0.00840113	0.128367	0.0393282	-24.9682	-0.000259547	89.9574	-45.0112	
0.836	0.00771811	0.073124	0.00142068	-24.9678	-0.000887925	89.9576	-45.0112	
0.837	-0.0146576	0.0164608	0.00140702	-24.9676	-0.000505434	89.9579	-45.0111	
0.838	-0.0249165	-0.0407489	0.00139336	-24.9672	-0.00415276	89.9579	-45.0111	
0.839	0.00771811	-0.0992973	-0.0425794	-24.9669	-0.00648868	89.9582	-45.011	
0.84	0.00736294	-0.158146	-0.0581112	-24.9662	-0.000491774	89.9588	-45.011	
0.841	-0.00971253	-0.214864	0.00183049	-24.9656	-0.0329079	89.9588	-45.0109	
0.842	0.0130183	-0.27023	0.00183049	-24.9651	-0.0390414	89.959	-45.0109	
0.843	0.00763615	-0.323901	0.00181683	-24.9645	0.000314189	89.9595	-45.0108	
0.844	0.00624279	-0.374226	0.0100677	-24.9639	-0.000163925	89.9597	-45.0108	
0.845	0.00609253	-0.419906	0.0134555	-24.9633	-0.000259547	89.9599	-45.0107	
0.846	0.0056554	-0.459754	0.00170755	-24.963	0.0199851	89.9599	-45.0106	
0.847	0.00442596	-0.495325	0.00169389	-24.9623	0.0342602	89.96	-45.0106	
0.848	0.00631109	-0.524518	0.0229631	-24.9621	-0.000669359	89.9605	-45.0105	
0.849	0.00912513	-0.547139	0.0173487	-24.9619	-0.000683019	89.9606	-45.0105	
0.85	0.0153816	-0.563504	0.00148898	-24.9618	-0.000109283	89.9609	-45.0104	
0.851	0.00374294	-0.572602	0.00147532	-24.9616	0.0169389	89.9608	-45.0104	
0.852	0.00353804	-0.57517	0.00147532	-24.9615	0.0283316	89.961	-45.0103	
0.853	0.0107917	-0.569324	0.0141658	-24.9618	-0.000942566	89.9614	-45.0103	
0.854	0.0226626	-0.556647	0.0013797	-24.9621	-0.000437132	89.9616	-45.0102	
0.855	0.0176765	-0.53703	0.00139336	-24.9625	-0.000286868	89.9619	-45.0102	
0.856	0.00359268	-0.51042	0.00135238	-24.9627	0.0182366	89.9618	-45.0101	
0.857	0.00487676	-0.476788	-0.0158324	-24.9635	0.0408445	89.9619	-45.0101	
0.858	0.00539585	-0.436149	0.0140565	-24.9639	-0.00110649	89.9624	-45.01	
0.859	0.0132232	-0.389526	0.00139336	-24.9647	-0.000751321	89.9626	-45.01	
0.86	0.0104092	-0.337138	0.00136604	-24.9655	-0.000724	89.9628	-45.0099	
0.861	0.00412543	-0.279669	0.00135238	-24.9663	0.0129774	89.9628	-45.0099	
0.862	0.00568272	-0.217705	-0.0078274	-24.9675	0.0271159	89.9629	-45.0098	
0.863	0.0101906	-0.151015	0.00805962	-24.9682	-0.00107917	89.9633	-45.0098	
0.864	0.0131959	-0.081812	0.00136604	-24.9693	-0.00105185	89.9635	-45.0097	
0.865	0.00584664	-0.0105868	0.00135238	-24.9702	-0.00172121	89.9635	-45.0097	
