0.08	-0.18
0.075622	-0.171009
0.0785433	-0.161446
0.0731035	-0.153055
0.0694967	-0.143728
0.0703938	-0.133768
0.0696228	-0.123798
0.0644307	-0.115251
0.0580473	-0.107554
0.0596445	-0.0976822
0.0596305	-0.0876822
0.0537252	-0.079612
0.0604939	-0.072251
0.0623666	-0.0624279
0.0635345	-0.0524964
0.0616268	-0.04268
0.0574287	-0.0336039
0.0551728	-0.0238617
0.0557681	-0.0138794
0.0485363	-0.00697288
0.0423699	0.000899614
0.0371595	0.00943491
0.0390121	0.0192618
0.039962	0.0292166
0.0317609	0.0349387
0.0296026	0.044703
0.0328799	0.0541507
0.0336103	0.064124
0.0346441	0.0740704
0.0318031	0.0836584
0.024212	0.0901681
0.0169597	0.0970531
0.007655	0.100717
-0.00225335	0.102067
-0.00107256	0.111998
-0.0101062	0.116286
-0.0134229	0.12572
-0.0167285	0.135158
-0.0237092	0.142319
-0.0320191	0.147881
-0.0388579	0.140585
-0.0478969	0.144863
-0.0578752	0.145521
-0.0632759	0.153937
-0.071001	0.160287
-0.0724025	0.170189
-0.0823825	0.170822
