45.08	0.25	0.566695	0.28	-0.0121153	0.65	0.651809	0	9.9542e-05	0	2.76498e-08	0	-2.44945e-08	
45.08	0.25	0.566695	0.28	-0.0121153	0.65	0.651809	0	9.9542e-05	0	2.76498e-08	0	-2.44945e-08	
45.09	0.25	0.566694	0.28	-0.0121149	0.65	0.651811	0	9.88282e-05	0	2.72984e-08	0	-2.41775e-08	
45.09	0.25	0.566694	0.28	-0.0121149	0.65	0.651811	0	9.88282e-05	0	2.72984e-08	0	-2.41775e-08	
45.1	0.25	0.566861	0.28	-0.0122131	0.65	0.651596	0	0.000198247	0	1.12549e-07	0	-8.36082e-08	
45.1	0.25	0.566861	0.28	-0.0122131	0.65	0.651596	0	0.000198247	0	1.12549e-07	0	-8.36082e-08	
45.11	0.25	0.566758	0.28	-0.0122127	0.65	0.651507	0	0.000206744	0	1.00695e-07	0	-8.40361e-08	
45.11	0.25	0.566758	0.28	-0.0122127	0.65	0.651507	0	0.000206744	0	1.00695e-07	0	-8.40361e-08	
45.12	0.25	0.566604	0.28	-0.012149	0.65	0.651395	0	0.000206042	0	6.31006e-08	0	-8.72566e-08	
45.12	0.25	0.566604	0.28	-0.012149	0.65	0.651395	0	0.000206042	0	6.31006e-08	0	-8.72566e-08	
45.13	0.25	0.566408	0.28	-0.0120387	0.65	0.651262	0	0.000202898	0	2.59707e-09	0	-9.41864e-08	
45.13	0.25	0.566408	0.28	-0.0120387	0.65	0.651262	0	0.000202898	0	2.59707e-09	0	-9.41864e-08	
45.14	0.25	0.566169	0.28	-0.0118858	0.65	0.651117	0	0.000199834	0	-7.90001e-08	0	-1.03423e-07	
45.14	0.25	0.566169	0.28	-0.0118858	0.65	0.651117	0	0.000199834	0	-7.90001e-08	0	-1.03423e-07	
45.15	0.25	0.565888	0.28	-0.0116918	0.65	0.650969	0	0.000196883	0	-1.80672e-07	0	-1.12839e-07	
45.15	0.25	0.565888	0.28	-0.0116918	0.65	0.650969	0	0.000196883	0	-1.80672e-07	0	-1.12839e-07	
45.16	0.25	0.565563	0.28	-0.0114583	0.65	0.650826	0	0.000195636	0	-3.04056e-07	0	-1.22016e-07	
45.16	0.25	0.565563	0.28	-0.0114583	0.65	0.650826	0	0.000195636	0	-3.04056e-07	0	-1.22016e-07	
45.17	0.25	0.565193	0.28	-0.0111851	0.65	0.650691	0	0.000195209	0	-4.49595e-07	0	-1.29964e-07	
45.17	0.25	0.565193	0.28	-0.0111851	0.65	0.650691	0	0.000195209	0	-4.49595e-07	0	-1.29964e-07	
45.18	0.25	0.564777	0.28	-0.0108717	0.65	0.650567	0	0.000196367	0	-6.20984e-07	0	-1.37004e-07	
45.18	0.25	0.564777	0.28	-0.0108717	0.65	0.650567	0	0.000196367	0	-6.20984e-07	0	-1.37004e-07	
45.19	0.25	0.564316	0.28	-0.0105174	0.65	0.650452	0	0.000196796	0	-8.12717e-07	0	-1.41825e-07	
45.19	0.25	0.564316	0.28	-0.0105174	0.65	0.650452	0	0.000196796	0	-8.12717e-07	0	-1.41825e-07	
45.2	0.25	0.563809	0.28	-0.0101218	0.65	0.650346	0	0.000198011	0	-1.03039e-06	0	-1.45689e-07	
45.2	0.25	0.563809	0.28	-0.0101218	0.65	0.650346	0	0.000198011	0	-1.03039e-06	0	-1.45689e-07	
45.21	0.25	0.563257	0.28	-0.00968499	0.65	0.650249	0	0.000198812	0	-1.26889e-06	0	-1.47949e-07	
45.21	0.25	0.563257	0.28	-0.00968499	0.65	0.650249	0	0.000198812	0	-1.26889e-06	0	-1.47949e-07	
45.22	0.25	0.562661	0.28	-0.00920762	0.65	0.650158	0	0.000199393	0	-1.52835e-06	0	-1.48985e-07	
45.22	0.25	0.562661	0.28	-0.00920762	0.65	0.650158	0	0.000199393	0	-1.52835e-06	0	-1.48985e-07	
45.23	0.25	0.562022	0.28	-0.00868994	0.65	0.650074	0	0.000199082	0	-1.8017e-06	0	-1.48311e-07	
45.23	0.25	0.562022	0.28	-0.00868994	0.65	0.650074	0	0.000199082	0	-1.8017e-06	0	-1.48311e-07	
45.24	0.25	0.561341	0.28	-0.00813268	0.65	0.649996	0	0.000199182	0	-2.09867e-06	0	-1.46898e-07	
45.24	0.25	0.561341	0.28	-0.00813268	0.65	0.649996	0	0.000199182	0	-2.09867e-06	0	-1.46898e-07	
45.25	0.25	0.560619	0.28	-0.0075362	0.65	0.649923	0	0.000198508	0	-2.40663e-06	0	-1.43997e-07	
45.25	0.25	0.560619	0.28	-0.0075362	0.65	0.649923	0	0.000198508	0	-2.40663e-06	0	-1.43997e-07	
45.26	0.25	0.559857	0.28	-0.00690104	0.65	0.649854	0	0.000198689	0	-2.74383e-06	0	-1.40961e-07	
45.26	0.25	0.559857	0.28	-0.00690104	0.65	0.649854	0	0.000198689	0	-2.74383e-06	0	-1.40961e-07	
45.27	0.25	0.559054	0.28	-0.00622717	0.65	0.649789	0	0.000198234	0	-3.09116e-06	0	-1.37081e-07	
