0.08	0.18
0.0780848	0.179424
0.0761005	0.179674
0.0742385	0.178944
0.0736558	0.177031
0.0720951	0.17578
0.0721363	0.173781
0.0720269	0.171784
0.0704388	0.170568
0.0688918	0.169301
0.0688141	0.167302
0.0669767	0.166512
0.0658506	0.164859
0.0649547	0.163071
0.0641432	0.161243
0.0650714	0.159472
0.0649383	0.157476
0.0644933	0.155526
0.0627989	0.154464
0.0627922	0.152464
0.0629127	0.150467
0.0631811	0.148486
0.0620604	0.146829
0.0601572	0.146214
0.0581944	0.14583
0.0585594	0.143864
0.058	0.141944
0.0560282	0.141609
0.0548123	0.140021
0.0543612	0.138073
0.0532491	0.136411
0.0531624	0.134413
0.0535586	0.132452
0.0539978	0.130501
0.0531128	0.128707
0.0535131	0.126748
0.0518587	0.125624
0.0500221	0.124832
0.0480239	0.124747
0.0462766	0.123774
0.0443931	0.123102
0.0436664	0.121238
0.0417225	0.120768
0.0412016	0.118837
0.0415947	0.116876
0.0408367	0.115025
0.0421945	0.113556
0.0423277	0.111561
0.0421102	0.109573
0.0414477	0.107686
0.041471	0.105686
0.0413722	0.103688
0.0420767	0.101816
0.0418081	0.0998345
0.0420648	0.0978511
0.041832	0.0958647
0.0424001	0.093947
0.0427303	0.0919745
0.0408013	0.0914464
0.0403236	0.0895043
0.0403914	0.0875054
0.0390203	0.0860494
0.0381872	0.0842312
0.0378319	0.082263
0.0381987	0.0802969
0.0380734	0.0783009
0.0373712	0.0764282
0.0371976	0.0744357
0.0366866	0.0725021
0.0347388	0.0720482
0.035001	0.0700655
0.0347462	0.0680818
0.0361802	0.0666877
0.0361437	0.064688
0.0368422	0.062814
0.0387277	0.0621469
0.0391597	0.0601941
0.039492	0.0582219
0.040164	0.0563382
0.0419036	0.0553514
0.0416858	0.0533633
0.040351	0.0518739
0.0396335	0.050007
0.0385505	0.0483256
0.0376675	0.0465311
0.036555	0.044869
0.0356443	0.0430884
0.0355999	0.0410889
0.0364981	0.0393019
0.0370814	0.0373889
0.036901	0.035397
0.0377091	0.0335676
0.0376036	0.0315703
0.0366445	0.0298153
0.0366406	0.0278153
0.0355931	0.0261116
0.035156	0.0241599
0.0340537	0.0224912
0.033576	0.020549
0.0335306	0.0185495
0.0331709	0.0165821
0.0333914	0.0145943
0.03375	0.0126267
0.0342423	0.0106883
0.0344539	0.0086995
0.0334167	0.00698947
0.0326471	0.00514347
0.0327484	0.00314603
0.0315547	0.00154134
0.0327161	-8.6852e-05
0.0338305	-0.00174761
0.0328956	-0.00351564
0.0315	-0.00494827
0.0322278	-0.00681117
0.0315841	-0.00870475
0.0305639	-0.010425
0.030381	-0.0124166
0.0299123	-0.0143609
0.0288486	-0.0160546
0.0278804	-0.0178047
0.0268151	-0.0194973
0.0265716	-0.0214824
0.0271788	-0.023388
0.0266117	-0.025306
0.0254768	-0.0269528
0.0238813	-0.0281587
0.0250051	-0.0298131
0.0238247	-0.0314276
0.0232802	-0.033352
0.0246742	-0.0347862
0.0237181	-0.0365429
0.0252997	-0.0377671
0.0242724	-0.0394832
0.0249156	-0.0413769
0.0251908	-0.0433579
0.026849	-0.044476
0.0260724	-0.046319
0.0250025	-0.0480088
0.0264373	-0.0494021
0.0265278	-0.0514001
0.0255894	-0.0531663
0.0250653	-0.0550964
0.024794	-0.0570779
0.0249526	-0.0590716
0.0259717	-0.0607925
0.0268865	-0.062571
0.0258755	-0.0642966
0.0253226	-0.0662187
0.0250992	-0.0682061
0.0242267	-0.0700058
0.0253061	-0.0716895
0.0239119	-0.0731234
0.0247071	-0.0749585
0.0232027	-0.0762764
0.0216786	-0.0775715
0.0199304	-0.0785429
0.0195623	-0.0805087
0.0186381	-0.0822824
0.0190925	-0.0842301
0.0193086	-0.0862184
0.0175647	-0.0871974
0.0160122	-0.0884583
0.0144056	-0.0896495
0.0130672	-0.0911357
0.0116207	-0.0925169
0.0109978	-0.0944174
0.0116038	-0.0963233
0.00982499	-0.0972376
0.00813425	-0.098306
0.00670004	-0.0996999
0.00584615	-0.101508
0.00441456	-0.102905
0.00259697	-0.10374
0.00161287	-0.105481
0.000617051	-0.107215
-0.000216575	-0.109033
-0.000228453	-0.111033
-0.00174141	-0.112341
-0.00330655	-0.113586
-0.00236375	-0.11535
-0.0039502	-0.116568
-0.00562728	-0.117658
-0.00654484	-0.119435
-0.00820603	-0.120549
-0.0081081	-0.122546
-0.0067212	-0.123987
-0.0074807	-0.125837
-0.00649164	-0.127576
-0.0081562	-0.128684
-0.00794698	-0.130673
-0.00974806	-0.131543
-0.0104486	-0.133416
-0.00977692	-0.1353
-0.0115817	-0.136162
-0.0132657	-0.137241
-0.0152625	-0.137129
-0.0171959	-0.136617
-0.0180684	-0.138416
-0.018499	-0.140369
-0.0201802	-0.141453
-0.0221675	-0.141228
-0.0237315	-0.142475
-0.0256789	-0.14293
-0.0276789	-0.142946
-0.0277284	-0.144945
-0.0288408	-0.146608
-0.0305156	-0.147701
-0.0303048	-0.14969
-0.032007	-0.15074
-0.03371	-0.151788
-0.0340727	-0.153755
-0.0359234	-0.154513
-0.037864	-0.154997
-0.039584	-0.156018
-0.0415616	-0.155719
-0.0434572	-0.156357
-0.0452293	-0.157284
-0.0469036	-0.158378
-0.0489029	-0.15843
-0.0498014	-0.156643
-0.0518004	-0.156581
-0.053339	-0.157858
-0.0546026	-0.156308
-0.0565586	-0.155891
-0.0579529	-0.157325
-0.0590972	-0.158965
-0.0600705	-0.160712
-0.0614166	-0.162192
-0.0634086	-0.16237
-0.0647793	-0.163826
-0.0664332	-0.164951
-0.0671218	-0.166828
-0.0690574	-0.166325
-0.0703069	-0.167886
-0.0715565	-0.169448
-0.0725158	-0.171203
-0.0738118	-0.172726
-0.0743467	-0.174653
-0.0757998	-0.176028
-0.0772528	-0.177402
-0.0772194	-0.179402
-0.078895	-0.180493
-0.0808447	-0.180048
