37.43	-0.000165042	0.00163788	0.00224393	1.63231e-05	-0.000409645	-0.00995417	
37.44	-0.000162276	0.00167017	0.00228088	1.7961e-05	-0.000404378	-0.0101348	
37.45	-0.000159353	0.00170208	0.00231694	1.94233e-05	-0.000398706	-0.0103118	
37.46	-0.000156221	0.00173367	0.00235186	2.10918e-05	-0.000392314	-0.0104852	
37.47	-0.000152854	0.00176466	0.00238566	2.26112e-05	-0.000384517	-0.0106552	
37.48	-0.000149462	0.00179521	0.00241919	2.38348e-05	-0.000377641	-0.0108219	
37.49	-0.000145922	0.00182482	0.00245281	2.51678e-05	-0.000372674	-0.0109854	
37.5	-0.000141946	0.00185376	0.00248578	2.56396e-05	-0.000367917	-0.0111455	
37.51	-0.000136534	0.00188251	0.00251053	2.63437e-05	-0.000346199	-0.0113026	
37.52	-0.000130441	0.00191312	0.00252123	2.83345e-05	-0.000292495	-0.0114519	
37.53	-0.000124873	0.00194249	0.00253897	2.99329e-05	-0.000257021	-0.0115988	
37.54	-0.000118591	0.00196549	0.00257714	3.11934e-05	-0.000272667	-0.0117528	
37.55	-0.000112101	0.00198574	0.00261854	3.32075e-05	-0.000296038	-0.0119081	
37.56	-0.000106721	0.00200859	0.00264726	3.4753e-05	-0.000289223	-0.0120544	
37.57	-0.00010094	0.00203386	0.00266445	3.48058e-05	-0.000257598	-0.0121913	
37.58	-9.34854e-05	0.0020585	0.00267684	3.60843e-05	-0.000217723	-0.0123258	
37.59	-8.53004e-05	0.00208146	0.00268875	3.72381e-05	-0.000178433	-0.012459	
37.6	-7.74476e-05	0.0021035	0.00270078	3.75081e-05	-0.000140486	-0.0125896	
37.61	-6.99806e-05	0.00212477	0.0027141	3.78292e-05	-0.000106363	-0.0127173	
37.62	-6.25674e-05	0.00214509	0.00272988	3.92959e-05	-7.87584e-05	-0.0128426	
37.63	-5.5551e-05	0.00216417	0.0027486	4.07503e-05	-5.92378e-05	-0.0129658	
37.64	-4.91304e-05	0.00218289	0.00276923	4.20043e-05	-4.50519e-05	-0.0130853	
37.65	-4.33855e-05	0.002201	0.00279094	4.32129e-05	-3.38866e-05	-0.0132019	
37.66	-3.79996e-05	0.002219	0.00281303	4.54168e-05	-2.44675e-05	-0.0133144	
37.67	-3.27961e-05	0.00223676	0.00283493	4.74387e-05	-1.59173e-05	-0.0134228	
37.68	-2.78326e-05	0.0022542	0.00285632	4.93681e-05	-7.24844e-06	-0.0135274	
37.69	-2.30392e-05	0.00227123	0.00287712	5.12086e-05	1.25943e-06	-0.0136286	
37.7	-1.80771e-05	0.0022881	0.00289674	5.31974e-05	1.16533e-05	-0.0137257	
37.71	-1.29921e-05	0.00230441	0.00291548	5.51443e-05	2.23292e-05	-0.01382	
37.72	-7.86454e-06	0.00232038	0.00293369	5.708e-05	3.25046e-05	-0.0139104	
37.73	-2.49613e-06	0.00233598	0.00295067	5.8656e-05	4.45418e-05	-0.0139971	
37.74	3.12263e-06	0.0023514	0.00296655	6.0929e-05	5.74121e-05	-0.0140796	
37.75	8.9327e-06	0.00236598	0.00298152	6.22248e-05	7.1251e-05	-0.0141597	
37.76	1.49404e-05	0.00238039	0.00299536	6.36939e-05	8.61044e-05	-0.0142356	
37.77	2.13082e-05	0.00239436	0.00300783	6.51145e-05	0.000102222	-0.0143078	
37.78	2.79491e-05	0.00240784	0.00301896	6.68224e-05	0.000120336	-0.0143767	
37.79	3.48516e-05	0.00242091	0.00302899	6.80202e-05	0.000139558	-0.0144419	
37.8	4.19036e-05	0.00243324	0.00303784	6.91143e-05	0.000160224	-0.0145043	
37.81	4.91301e-05	0.00244546	0.00304582	6.98979e-05	0.000180975	-0.0145625	
37.82	5.65098e-05	0.00245728	0.00305277	7.14805e-05	0.000203349	-0.0146173	
37.83	6.4029e-05	0.00246821	0.00305898	7.20659e-05	0.000225792	-0.0146693	
37.84	7.16424e-05	0.00247887	0.00306436	7.27872e-05	0.000248809	-0.0147172	
37.85	7.92891e-05	0.00248905	0.00306919	7.33753e-05	0.000271705	-0.0147622	
37.86	8.68262e-05	0.0024985	0.00307375	7.44989e-05	0.000294058	-0.0148041	
37.87	9.42693e-05	0.0025073	0.00307811	7.50127e-05	0.000315859	-0.014843	
37.88	0.000101691	0.00251577	0.00308206	7.62436e-05	0.000337206	-0.0148782	
37.89	0.000109087	0.00252357	0.00308581	7.67962e-05	0.000357171	-0.0149103	
37.9	0.000116244	0.00253096	0.00308927	7.77673e-05	0.000377408	-0.0149385	
37.91	0.000123323	0.00253761	0.0030925	7.88114e-05	0.000396592	-0.0149644	
37.92	0.000130368	0.00254403	0.00309543	7.99761e-05	0.000414854	-0.0149869	
37.93	0.000137207	0.00254973	0.00309846	8.03135e-05	0.000431834	-0.0150057	
37.94	0.000144008	0.0025547	0.00310113	8.17695e-05	0.000448165	-0.0150215	
37.95	0.000150709	0.00255919	0.00310324	8.30266e-05	0.000464804	-0.0150346	
37.96	0.00015741	0.00256316	0.00310491	8.41821e-05	0.00048068	-0.0150445	
37.97	0.000164022	0.00256666	0.00310624	8.48751e-05	0.000496311	-0.0150507	
37.98	0.000170764	0.00256949	0.00310695	8.60784e-05	0.000512205	-0.0150536	
37.99	0.000177467	0.00257175	0.00310714	8.68788e-05	0.000527406	-0.0150541	
38	0.000184149	0.00257367	0.00310662	8.80248e-05	0.000543066	-0.015051	
38.01	0.000190962	0.00257478	0.00310535	8.87216e-05	0.000559284	-0.0150449	
38.02	0.000197888	0.00257544	0.00310343	8.98916e-05	0.000575493	-0.0150359	
38.03	0.00020479	0.0025756	0.00310087	9.01892e-05	0.000591557	-0.015024	
38.04	0.000211773	0.00257521	0.00309741	9.09353e-05	0.000608357	-0.0150087	
38.05	0.00021895	0.00257421	0.00309318	9.13734e-05	0.000625527	-0.01499	
38.06	0.000226141	0.00257282	0.00308817	9.18364e-05	0.000643428	-0.0149679	
38.07	0.00023338	0.00257055	0.00308263	9.2279e-05	0.000660974	-0.014944	
38.08	0.000240643	0.00256814	0.00307623	9.27722e-05	0.000679159	-0.014916	
38.09	0.000247853	0.00256506	0.00306938	9.23944e-05	0.000696773	-0.014885	
38.1	0.000255248	0.00256146	0.0030619	9.29532e-05	0.000714655	-0.0148507	
38.11	0.000262568	0.0025572	0.00305371	9.28535e-05	0.000732797	-0.0148141	
38.12	0.000269816	0.00255258	0.00304498	9.29273e-05	0.000750525	-0.0147739	
38.13	0.000277151	0.00254734	0.00303575	9.27256e-05	0.000767947	-0.0147306	
38.14	0.000284327	0.00254175	0.00302603	9.32728e-05	0.000785668	-0.0146836	
38.15	0.000291383	0.00253557	0.00301577	9.25878e-05	0.000802722	-0.0146342	
38.16	0.000298539	0.00252893	0.00300494	9.259e-05	0.000819876	-0.014582	
38.17	0.000305577	0.00252152	0.00299398	9.2628e-05	0.000835903	-0.0145264	
38.18	0.000312507	0.00251362	0.00298245	9.26049e-05	0.000851717	-0.0144675	
38.19	0.000319404	0.00250528	0.00297027	9.23575e-05	0.000867637	-0.0144057	
38.2	0.000326163	0.00249667	0.00295759	9.22301e-05	0.0008834	-0.0143405	
38.21	0.000333058	0.00248698	0.00294477	9.23957e-05	0.000897911	-0.0142732	
38.22	0.000339727	0.00247687	0.00293128	9.2276e-05	0.000912635	-0.0142029	
38.23	0.000346373	0.00246639	0.00291711	9.16902e-05	0.000927137	-0.0141291	
38.24	0.000353109	0.00245544	0.00290239	9.16176e-05	0.000941665	-0.0140519	
38.25	0.000359836	0.00244354	0.00288733	9.12522e-05	0.000955648	-0.0139729	
38.26	0.000366489	0.00243128	0.00287146	9.12295e-05	0.00096979	-0.0138906	
38.27	0.000373137	0.00241826	0.00285517	9.08034e-05	0.000983402	-0.0138062	
38.28	0.00037968	0.00240499	0.00283838	9.07422e-05	0.000997184	-0.0137174	
38.29	0.000386356	0.00239078	0.0028211	9.00671e-05	0.00101013	-0.0136272	
38.3	0.000393074	0.0023762	0.00280272	8.97221e-05	0.00102432	-0.0135339	
38.31	0.000399683	0.00236096	0.00278416	8.9052e-05	0.00103695	-0.0134372	
38.32	0.000406371	0.00234521	0.00276491	8.85612e-05	0.00105034	-0.0133376	
38.33	0.000413023	0.00232871	0.00274503	8.8079e-05	0.00106377	-0.0132362	
38.34	0.00041965	0.00231187	0.00272454	8.76706e-05	0.00107665	-0.0131316	
38.35	0.000426274	0.00229426	0.00270364	8.72556e-05	0.00108882	-0.0130238	
38.36	0.000432739	0.00227647	0.00268193	8.69221e-05	0.00110224	-0.0129122	
38.37	0.000439215	0.00225783	0.00265972	8.61482e-05	0.00111519	-0.0127982	
38.38	0.000445816	0.00223863	0.00263694	8.58367e-05	0.00112771	-0.0126818	
38.39	0.000452362	0.00221873	0.00261375	8.51927e-05	0.00113927	-0.0125623	
38.4	0.000458756	0.00219869	0.00258979	8.51882e-05	0.00115117	-0.0124387	
38.41	0.000465026	0.00217782	0.0025655	8.45643e-05	0.0011628	-0.0123132	
38.42	0.000471371	0.00215656	0.00254052	8.41642e-05	0.00117399	-0.0121843	
38.43	0.000477725	0.0021345	0.00251502	8.32532e-05	0.001185	-0.0120525	
38.44	0.000483873	0.00211207	0.00248907	8.34621e-05	0.00119569	-0.0119172	
38.45	0.000490042	0.0020889	0.00246281	8.30955e-05	0.00120558	-0.0117797	
38.46	0.000496159	0.00206543	0.00243533	8.27684e-05	0.00121664	-0.0116393	
38.47	0.000502174	0.00204128	0.00240783	8.18095e-05	0.00122557	-0.011495	
38.48	0.000508008	0.00201698	0.00237976	8.15615e-05	0.0012348	-0.0113471	
38.49	0.000513899	0.00199166	0.0023511	8.1383e-05	0.00124395	-0.0111979	
38.5	0.000519869	0.00196583	0.00232166	8.15772e-05	0.00125339	-0.0110452	
38.51	0.00052577	0.00193942	0.0022918	8.08497e-05	0.0012618	-0.0108898	
38.52	0.000531536	0.00191265	0.00226107	8.03562e-05	0.001271	-0.0107307	
38.53	0.000537157	0.0018852	0.00223045	8.0354e-05	0.00127811	-0.0105694	
38.54	0.000542938	0.00185728	0.00219869	8.05704e-05	0.00128633	-0.0104052	
38.55	0.00054862	0.00182857	0.00216632	7.98991e-05	0.00129464	-0.0102375	
38.56	0.000554322	0.00179942	0.00213359	7.96621e-05	0.00130169	-0.0100671	
38.57	0.000559853	0.00176981	0.00210058	7.93465e-05	0.0013076	-0.00989426	
38.58	0.000565242	0.00173976	0.0020664	7.96905e-05	0.0013156	-0.00971779	
38.59	0.000570681	0.00170883	0.00203192	7.91996e-05	0.00132184	-0.00953883	
38.6	0.000576257	0.00167755	0.00199681	7.91337e-05	0.00132825	-0.00935663	
38.61	0.00058157	0.00164565	0.00196126	7.8827e-05	0.00133343	-0.00917184	
38.62	0.000586843	0.00161332	0.00192479	7.92575e-05	0.00133998	-0.00898415	
38.63	0.000592058	0.00158017	0.00188832	7.89246e-05	0.00134442	-0.008794	
38.64	0.000597405	0.00154655	0.00185062	7.92139e-05	0.00135077	-0.00860049	
38.65	0.000602533	0.00151252	0.00181285	7.89388e-05	0.00135443	-0.00840402	
38.66	0.000607557	0.00147799	0.00177423	7.91455e-05	0.00135905	-0.00820461	
38.67	0.000612492	0.00144261	0.00173518	7.90479e-05	0.00136278	-0.00800239	
38.68	0.000617522	0.00140687	0.00169554	7.96104e-05	0.00136693	-0.00779744	
38.69	0.000622405	0.00137064	0.00165541	7.93825e-05	0.00136947	-0.00758957	
38.7	0.000627163	0.00133401	0.00161427	7.96474e-05	0.001373	-0.00737803	
38.71	0.000631827	0.00129649	0.00157283	8.0023e-05	0.00137587	-0.00716496	
38.72	0.000636577	0.00125861	0.00153084	8.01864e-05	0.00137874	-0.00694842	
38.73	0.00064103	0.00122025	0.00148849	8.07081e-05	0.00137984	-0.00672854	
38.74	0.000645529	0.00118139	0.00144499	8.0983e-05	0.00138212	-0.00650612	
38.75	0.000649991	0.00114172	0.00140123	8.10903e-05	0.00138324	-0.00628123	
38.76	0.000654355	0.00110177	0.00135684	8.19766e-05	0.00138467	-0.00605246	
38.77	0.000658447	0.00106123	0.00131215	8.22654e-05	0.00138429	-0.00582144	
38.78	0.000662533	0.0010203	0.00126643	8.24359e-05	0.00138527	-0.00558719	
38.79	0.000666692	0.000978504	0.0012203	8.30116e-05	0.00138491	-0.00535064	
38.8	0.000670741	0.000936361	0.00117354	8.41874e-05	0.00138491	-0.00511059	
38.81	0.000674612	0.000893636	0.00112635	8.44721e-05	0.0013836	-0.0048683	
38.82	0.000678354	0.000850517	0.0010783	8.49196e-05	0.00138306	-0.00462255	
38.83	0.000682111	0.000806753	0.00102965	8.53006e-05	0.00138147	-0.00437457	
38.84	0.000685854	0.000762604	0.000980432	8.64265e-05	0.00138002	-0.00412302	
38.85	0.000689168	0.000717846	0.000931036	8.6873e-05	0.00137664	-0.00386857	
38.86	0.000692766	0.000672543	0.000880468	8.77938e-05	0.00137516	-0.00361164	
38.87	0.000696077	0.000626674	0.000829426	8.85911e-05	0.0013724	-0.00335235	
38.88	0.000699374	0.00058037	0.000777984	8.93413e-05	0.00136904	-0.00308941	
38.89	0.000702587	0.000533495	0.00072569	8.98007e-05	0.00136569	-0.00282391	
38.9	0.00070563	0.000486142	0.000672954	9.10369e-05	0.00136191	-0.00255567	
38.91	0.00070853	0.00043818	0.000619874	9.18206e-05	0.00135646	-0.00228479	
38.92	0.000711393	0.000389917	0.000565811	9.28035e-05	0.00135241	-0.00200981	
38.93	0.000714155	0.000340942	0.000511225	9.35071e-05	0.00134697	-0.00173278	
38.94	0.000716848	0.000291538	0.00045573	9.46779e-05	0.00134237	-0.0014535	
38.95	0.000719456	0.000241419	0.000399984	9.56519e-05	0.00133686	-0.00117134	
38.96	0.000721869	0.000191061	0.000343671	9.65565e-05	0.00133068	-0.000885276	
38.97	0.000724131	0.000140126	0.000286777	9.74789e-05	0.00132335	-0.000596693	
38.98	0.000726443	8.8802e-05	0.000229026	9.89116e-05	0.00131705	-0.000305362	
38.99	0.000728388	3.67292e-05	0.000171041	9.96792e-05	0.00130894	-1.16561e-05	
39	0.000730446	-1.58104e-05	0.000112047	0.000100413	0.00130168	0.000285332	
39.01	0.00073251	-6.88489e-05	5.23746e-05	0.000101529	0.00129434	0.000584836	
39.02	0.000734154	-0.000122112	-7.41843e-06	0.000103219	0.00128539	0.00088821	
39.03	0.000735789	-0.000176263	-6.81497e-05	0.000104061	0.00127675	0.00119293	
39.04	0.000737327	-0.000230752	-0.000129482	0.000105221	0.00126796	0.00150146	
39.05	0.000714945	-0.000263749	-0.000191387	0.000106478	0.00125776	0.00169445	
39.06	0.000644473	-0.000252934	-0.000254467	0.000107844	0.00124883	0.00165213	
39.07	0.00063691	-0.000228546	-0.000227563	9.27642e-05	0.00125088	0.00157285	
39.08	0.000652276	-0.000223963	-0.000178582	0.000105505	0.00120459	0.00161368	
39.09	0.000636924	-0.000226341	-0.000161178	0.000143831	0.00112485	0.00166638	
39.1	0.000607374	-0.000217924	-0.000159781	0.000160944	0.00107927	0.00166539	
39.11	0.000591285	-0.000205789	-0.000150199	0.000153606	0.00106515	0.00166309	
39.12	0.000584413	-0.000199542	-0.000136451	0.000154684	0.00104436	0.00168585	
39.13	0.000574291	-0.000197236	-0.000129596	0.00016521	0.00101439	0.0017017	
39.14	0.000562366	-0.000193259	-0.000129934	0.000167257	0.00100098	0.00170024	
39.15	0.000554915	-0.000189052	-0.0001309	0.000159305	0.00100098	0.00169654	
39.16	0.000552244	-0.000187179	-0.000131212	0.000154576	0.00100214	0.00169543	
39.17	0.000550719	-0.000187083	-0.000132459	0.000153953	0.0010001	0.00168854	
39.18	0.000549876	-0.000186887	-0.000135744	0.000151777	0.00100279	0.0016753	
39.19	0.000550792	-0.000187339	-0.000139319	0.00014654	0.00100994	0.00165977	
39.2	0.0005531	-0.000188273	-0.000142748	0.000142504	0.00101767	0.00164493	
39.21	0.00055605	-0.00018985	-0.000146307	0.000139751	0.00102375	0.00162769	
39.22	0.000558853	-0.000191205	-0.000150721	0.000135994	0.00103254	0.00160921	
39.23	0.000561617	-0.000192862	-0.000154575	0.000130848	0.00103968	0.00159068	
39.24	0.000564373	-0.00019458	-0.000158011	0.00012744	0.00104698	0.00157232	
39.25	0.000566507	-0.000196143	-0.00016084	0.000124381	0.00105141	0.00155466	
39.26	0.00056802	-0.000197195	-0.000163015	0.000121786	0.00105461	0.00153854	
39.27	0.000568396	-0.000198099	-0.000164232	0.000118827	0.00105414	0.00152316	
39.28	0.000567931	-0.000198485	-0.000164279	0.00011806	0.00105213	0.00150977	
39.29	0.000566675	-0.000198629	-0.000163185	0.000117601	0.00104611	0.00149792	
39.3	0.000564202	-0.000198189	-0.000161136	0.000118109	0.00103814	0.00148794	
39.31	0.00056084	-0.000197415	-0.00015863	0.000118145	0.00102845	0.00147938	
39.32	0.000556917	-0.000196156	-0.000155413	0.000119866	0.00101736	0.00147258	
39.33	0.00055234	-0.000194741	-0.000151415	0.000121605	0.00100322	0.00146718	
39.34	0.000547278	-0.000192889	-0.000147714	0.000123282	0.000990899	0.00146279	
39.35	0.000542049	-0.000191158	-0.000143941	0.000124728	0.000977821	0.00145837	
39.36	0.000536691	-0.000189082	-0.000140274	0.000126614	0.000964719	0.00145554	
39.37	0.000531338	-0.000187096	-0.000136855	0.000127526	0.000952519	0.00145218	
39.38	0.000526291	-0.000185038	-0.000134183	0.000128501	0.000942793	0.00144929	
39.39	0.000521555	-0.000183147	-0.000131563	0.000129374	0.000932456	0.00144572	
39.4	0.000517214	-0.00018133	-0.000129649	0.000129832	0.000924241	0.00144263	
39.41	0.000513343	-0.000179899	-0.000128448	0.000129014	0.000917673	0.00143756	
39.42	0.00050991	-0.00017827	-0.000127961	0.000128356	0.000913571	0.00143236	
39.43	0.000507016	-0.000176992	-0.00012783	0.000127321	0.000910024	0.00142757	
39.44	0.000504422	-0.000175715	-0.000128248	0.000126245	0.000908203	0.0014224	
39.45	0.0005022	-0.000174813	-0.000128735	0.000124331	0.000906103	0.00141481	
39.46	0.000500407	-0.00017395	-0.000129732	0.000122473	0.000905768	0.0014074	
39.47	0.000498703	-0.000173279	-0.00013086	0.000120381	0.0009058	0.00140041	
39.48	0.00049714	-0.000172405	-0.00013206	0.000118461	0.000906439	0.00139335	
39.49	0.000495739	-0.000171995	-0.000132674	0.000116758	0.000904842	0.00138482	
39.5	0.000494467	-0.000171442	-0.000133856	0.000115305	0.000905418	0.00137642	
39.51	0.000492944	-0.000170904	-0.000134773	0.00011333	0.000904988	0.00136872	
39.52	0.000491293	-0.000170276	-0.000135108	0.0001117	0.000903067	0.00136121	
39.53	0.000489589	-0.000169733	-0.000135131	0.000110732	0.000900004	0.00135278	
39.54	0.00048774	-0.000168971	-0.000135303	0.000109846	0.000898008	0.00134538	
39.55	0.000485565	-0.00016847	-0.000134819	0.000108949	0.000893984	0.00133785	
39.56	0.000483252	-0.000167694	-0.000133935	0.000108522	0.000889384	0.00133098	
39.57	0.000480809	-0.000166865	-0.000132769	0.000108266	0.000883053	0.00132398	
39.58	0.000478327	-0.000166043	-0.000131639	0.000108306	0.000877692	0.00131695	
39.59	0.000475617	-0.000165365	-0.000130029	0.000108108	0.000870639	0.00130991	
39.6	0.000472752	-0.000164355	-0.000128645	0.000108575	0.000864598	0.00130412	
39.61	0.000469991	-0.000163491	-0.000127148	0.000108371	0.00085776	0.00129768	
39.62	0.000467217	-0.000162591	-0.000125573	0.000108531	0.000851288	0.0012913	
39.63	0.000464382	-0.000161817	-0.000123761	0.000108459	0.000843784	0.00128476	
39.64	0.000461662	-0.000160897	-0.000122413	0.000108789	0.000837734	0.00127869	
39.65	0.000458936	-0.000160019	-0.000121012	0.000108743	0.000830875	0.00127236	
39.66	0.000456375	-0.000159162	-0.000119842	0.00010889	0.000826038	0.00126606	
39.67	0.000454068	-0.000158569	-0.00011885	0.000108357	0.000820914	0.00125962	
39.68	0.000451652	-0.000157673	-0.000118088	0.000107708	0.000816242	0.00125324	
39.69	0.000449361	-0.000156934	-0.000117325	0.000107447	0.00081112	0.00124612	
39.7	0.000447229	-0.000156149	-0.000116782	0.000107335	0.000807617	0.00124025	
39.71	0.000445113	-0.000155439	-0.000116052	0.000106278	0.000803069	0.00123419	
39.72	0.000443113	-0.000154729	-0.000115775	0.000105519	0.000799959	0.00122768	
39.73	0.00044106	-0.000154056	-0.000115853	0.000104718	0.000797392	0.00122063	
39.74	0.000439174	-0.000153329	-0.00011575	0.00010408	0.000794758	0.00121457	
39.75	0.000437178	-0.000152614	-0.000115193	0.000102939	0.000790567	0.00120847	
39.76	0.000435257	-0.000151821	-0.000115375	0.000101944	0.000788772	0.0012025	
39.77	0.000433236	-0.000151125	-0.000115194	0.000101113	0.000785742	0.0011962	
39.78	0.000431268	-0.000150334	-0.000115266	0.000100433	0.000783432	0.00119031	
39.79	0.000429139	-0.000149591	-0.000114737	9.94598e-05	0.000779455	0.0011847	
39.8	0.000426991	-0.00014871	-0.000114221	9.92063e-05	0.00077593	0.001179	
39.81	0.000424804	-0.000147898	-0.000114086	9.83191e-05	0.00077278	0.00117313	
39.82	0.000422636	-0.000147152	-0.000113765	9.79435e-05	0.000769754	0.00116781	
39.83	0.000420386	-0.000146269	-0.000112952	9.70206e-05	0.000765188	0.0011622	
39.84	0.000418166	-0.000145391	-0.000112572	9.64534e-05	0.000761754	0.00115669	
39.85	0.00041597	-0.000144637	-0.000111923	9.6265e-05	0.000757636	0.00115174	
39.86	0.000413725	-0.000143791	-0.000111349	9.62089e-05	0.000753815	0.0011464	
39.87	0.0004114	-0.000143054	-0.000110463	9.54014e-05	0.000749114	0.00114084	
39.88	0.000409184	-0.00014211	-0.000109827	9.52155e-05	0.000745458	0.00113538	
39.89	0.000406923	-0.000141425	-0.000109179	9.48648e-05	0.000741187	0.00112944	
39.9	0.000404706	-0.000140571	-0.000108507	9.45509e-05	0.000736848	0.00112489	
39.91	0.000402671	-0.000139875	-0.000107533	9.38943e-05	0.00073182	0.00111901	
39.92	0.000400405	-0.000139051	-0.000106829	9.36225e-05	0.000728345	0.0011136	
39.93	0.00039834	-0.000138408	-0.000106234	9.32134e-05	0.000723907	0.00110792	
39.94	0.000396435	-0.00013783	-0.000105564	9.31069e-05	0.000720598	0.00110211	
39.95	0.000394517	-0.000137291	-0.00010486	9.24608e-05	0.000716293	0.00109632	
39.96	0.000392578	-0.000136542	-0.000104314	9.21215e-05	0.000712428	0.00109081	
39.97	0.000390646	-0.000135984	-0.000103611	9.16816e-05	0.000708243	0.0010848	
39.98	0.000388811	-0.000135246	-0.000103347	9.12529e-05	0.00070591	0.00107924	
39.99	0.000387032	-0.000134783	-0.000102826	9.05671e-05	0.000702367	0.00107339	
40	0.000385208	-0.000134181	-0.000102138	9.02745e-05	0.000698192	0.00106775	
40.01	0.000383468	-0.000133655	-0.000101621	8.98964e-05	0.000694348	0.00106234	
40.02	0.000381582	-0.00013289	-0.000101354	8.90587e-05	0.000691774	0.00105677	
40.03	0.000379883	-0.000132424	-0.000100854	8.85609e-05	0.000688137	0.00105041	
40.04	0.000378133	-0.00013173	-0.00010044	8.85454e-05	0.000685328	0.00104572	
40.05	0.000376079	-0.000131075	-9.98666e-05	8.78175e-05	0.000681412	0.00104027	
40.06	0.000374366	-0.000130466	-9.96723e-05	8.70483e-05	0.000678964	0.0010347	
40.07	0.000372502	-0.000129843	-9.89665e-05	8.67749e-05	0.00067493	0.00102991	
40.08	0.000370647	-0.000129169	-9.85349e-05	8.65124e-05	0.000671642	0.00102469	
40.09	0.000368712	-0.000128562	-9.77643e-05	8.60485e-05	0.00066725	0.00101942	
40.1	0.000366679	-0.000127668	-9.76725e-05	8.53753e-05	0.00066512	0.00101522	
40.11	0.000364928	-0.000127086	-9.73804e-05	8.47583e-05	0.00066237	0.00100979	
40.12	0.000362993	-0.000126447	-9.65818e-05	8.45791e-05	0.000658469	0.00100485	
40.13	0.000361065	-0.000125712	-9.59677e-05	8.41506e-05	0.000654227	0.00100049	
40.14	0.000359255	-0.000125008	-9.56721e-05	8.39436e-05	0.000651304	0.000995755	
40.15	0.000357251	-0.000124341	-9.51928e-05	8.32669e-05	0.000648211	0.000990426	
40.16	0.000355427	-0.000123642	-9.46479e-05	8.28686e-05	0.00064511	0.000985689	
40.17	0.000353541	-0.000122981	-9.40401e-05	8.25843e-05	0.000641328	0.000981656	
