9.319	0.3	-0.0118601	-0.012	-0.0120079	0.52	0.856844	1.35668e-05	1.35668e-05	-3.37626e-09	-3.37626e-09	1.9248e-10	1.9248e-10	
9.32	0.3	-0.0118593	-0.012	-0.0120075	0.52	0.856843	1.35668e-05	2.9571e-05	-3.37626e-09	-2.84414e-09	1.9248e-10	1.05788e-10	
9.321	0.3	-0.0118586	-0.012	-0.0120071	0.52	0.856842	1.35668e-05	4.55675e-05	-3.37626e-09	2.55831e-09	1.9248e-10	-3.04286e-10	
9.322	0.3	-0.0118578	-0.012	-0.0120066	0.52	0.856841	1.35668e-05	6.17627e-05	-3.37626e-09	1.28718e-08	1.9248e-10	-1.06071e-09	
9.323	0.3	-0.011857	-0.012	-0.0120061	0.52	0.85684	1.35668e-05	7.79504e-05	-3.37626e-09	2.80958e-08	1.9248e-10	-2.14781e-09	
9.324	0.3	-0.0118563	-0.012	-0.0120056	0.52	0.856839	1.35668e-05	9.41305e-05	-3.37626e-09	4.82154e-08	1.9248e-10	-3.57091e-09	
9.325	0.3	-0.0118555	-0.012	-0.0120052	0.52	0.856838	1.35668e-05	0.000110303	-3.37626e-09	7.32155e-08	1.9248e-10	-5.32992e-09	
9.326	0.3	-0.0118546	-0.012	-0.0120048	0.52	0.856837	1.35668e-05	0.000126261	-3.37626e-09	1.02875e-07	1.9248e-10	-7.42762e-09	
9.327	0.3	-0.0118538	-0.012	-0.0120044	0.52	0.856836	1.35668e-05	0.000142213	-3.37626e-09	1.37313e-07	1.9248e-10	-9.84357e-09	
9.328	0.3	-0.0118529	-0.012	-0.012004	0.52	0.856835	1.35668e-05	0.000158363	-3.37626e-09	1.76775e-07	1.9248e-10	-1.25884e-08	
9.329	0.3	-0.0118518	-0.012	-0.0120035	0.52	0.856833	1.35668e-05	0.000174387	-3.37626e-09	2.20899e-07	1.9248e-10	-1.56749e-08	
9.33	0.3	-0.0118506	-0.012	-0.012003	0.52	0.856832	1.35668e-05	0.000190403	-3.37626e-09	2.6979e-07	1.9248e-10	-1.90717e-08	
9.331	0.3	-0.0118493	-0.012	-0.0120025	0.52	0.85683	1.35668e-05	0.000206413	-3.37626e-09	3.23433e-07	1.9248e-10	-2.27975e-08	
9.332	0.3	-0.0118479	-0.012	-0.012002	0.52	0.856829	1.35668e-05	0.000222416	-3.37626e-09	3.81788e-07	1.9248e-10	-2.68257e-08	
9.333	0.3	-0.0118464	-0.012	-0.0120016	0.52	0.856827	1.35668e-05	0.000238413	-3.37626e-09	4.44862e-07	1.9248e-10	-3.11506e-08	
