0.866	0.00678921	0.0620318	-0.00878362	-59.9711	-0.00132506	89.9636	-45.0096	
0.867	0.00703509	0.134951	-0.0161602	-59.972	-0.00122943	89.9637	-45.0096	
0.868	0.0142068	0.201108	-0.0354487	-59.9956	0.005068	89.9628	-45.0047	
0.869	0.00785472	0.263208	-0.0264328	-60.014	-0.00073766	89.963	-45.0026	
0.87	-0.0044806	0.324311	0.00176219	-60.0308	-0.00632476	89.9632	-45.0095	
0.871	0.00124309	0.38178	0.00174853	-60.0504	-0.00168023	89.9636	-45.0094	
0.872	0.00437132	0.432597	0.00174853	-60.0779	-0.00202174	89.9637	-45.0094	
0.873	0.00411177	0.477143	0.00173487	-60.1149	-0.0029643	89.9638	-45.0093	
0.874	0.00170755	0.516567	0.00173487	-60.1591	-0.00471283	89.9638	-45.0093	
0.875	-0.00307359	0.549311	0.00172121	-60.22	-0.00527291	89.964	-45.0106	
0.876	-0.0103955	0.546169	0.00172121	-60.3164	-0.00605155	89.9642	-45.0092	
0.877	-0.00407079	0.541689	0.00170755	-60.4164	-0.0163788	89.9664	-45.0092	
0.878	0.0036883	0.539052	0.00169389	-60.4888	-0.0212829	90.0008	-45.0091	
0.879	-0.000601057	0.553191	0.00169389	-60.5046	-0.00245887	90.0496	-45.0091	
0.88	0.00991743	0.595483	0.00168023	-60.4419	-0.00102453	90.0687	-45.0303	
0.881	0.0201354	0.667706	0.00166657	-60.2991	-0.00103819	89.9841	-45.1211	
0.882	0.0283863	0.770732	0.00165291	-60.0732	0.0225123	89.9638	-45.0084	
0.883	0.00381125	0.820552	0.00163925	-59.9441	0.0415139	89.9639	-45.0084	
0.884	0.00139336	0.781059	0.00163925	-60	-0.0030326	89.9644	-45.0083	
0.885	-0.025422	0.680096	0.00163925	-60.1741	-0.00161192	89.9647	-45.0083	
0.886	-0.0519914	0.538519	0.00162559	-60.4203	-0.00125675	89.965	-45.0083	
0.887	-0.00704876	0.396643	0.00162559	-60.6549	-0.0610482	89.965	-45.0082	
0.888	0.00318287	0.30173	0.00161192	-60.7703	-0.0795854	90.0047	-45.0082	
0.889	-0.0241652	0.309626	0.00166657	-60.6586	-0.000532755	90.0749	-45.0081	
0.89	0.0265558	0.44526	0.00165291	-60.2664	-0.00277306	90.1296	-45.0081	
0.891	0.018141	0.541115	0.0200808	-59.9198	0.0107507	89.9934	-45.0081	
0.892	-0.00218566	0.479466	0.00159826	-59.9372	0.00573736	89.9628	-45.008	
