5.963	0.566554	0.566554	0.0880961	-0.0119039	0.651974	0.651974	0.00287148	0.00287148	4.22806e-05	4.22806e-05	-4.72829e-06	-4.72829e-06	
5.964	0.566554	0.566554	0.0880961	-0.0119021	0.651974	0.651972	0.00287148	0.00290096	4.22806e-05	4.31611e-05	-4.72829e-06	-4.82829e-06	
5.965	0.566554	0.566555	0.0880961	-0.0119004	0.651974	0.651971	0.00287148	0.00293019	4.22806e-05	4.40466e-05	-4.72829e-06	-4.92893e-06	
5.966	0.566554	0.566555	0.0880961	-0.0118986	0.651974	0.651969	0.00287148	0.00295966	4.22806e-05	4.49431e-05	-4.72829e-06	-5.03101e-06	
5.967	0.566554	0.566555	0.0880961	-0.0118966	0.651974	0.651968	0.00287148	0.00298983	4.22806e-05	4.58585e-05	-4.72829e-06	-5.13468e-06	
5.968	0.566554	0.566556	0.0880961	-0.0118942	0.651974	0.651967	0.00287148	0.00302072	4.22806e-05	4.67927e-05	-4.72829e-06	-5.24101e-06	
5.969	0.566554	0.566556	0.0880961	-0.0118912	0.651974	0.651965	0.00287148	0.00305232	4.22806e-05	4.77464e-05	-4.72829e-06	-5.34899e-06	
5.97	0.566554	0.566557	0.0880961	-0.0118877	0.651974	0.651964	0.00287148	0.00308439	4.22806e-05	4.87156e-05	-4.72829e-06	-5.45928e-06	
5.971	0.566554	0.566557	0.0880961	-0.0118837	0.651974	0.651962	0.00287148	0.00311669	4.22806e-05	4.96972e-05	-4.72829e-06	-5.57077e-06	
5.972	0.566554	0.566558	0.0880961	-0.0118791	0.651974	0.651961	0.00287148	0.00314923	4.22806e-05	5.06913e-05	-4.72829e-06	-5.68381e-06	
5.973	0.566554	0.566558	0.0880961	-0.0118738	0.651974	0.65196	0.00287148	0.00318177	4.22806e-05	5.1694e-05	-4.72829e-06	-5.79724e-06	
5.974	0.566554	0.566559	0.0880961	-0.0118678	0.651974	0.651959	0.00287148	0.0032143	4.22806e-05	5.27056e-05	-4.72829e-06	-5.91217e-06	
5.975	0.566554	0.566559	0.0880961	-0.0118609	0.651974	0.651957	0.00287148	0.00324661	4.22806e-05	5.37221e-05	-4.72829e-06	-6.02664e-06	
5.976	0.566554	0.56656	0.0880961	-0.0118533	0.651974	0.651956	0.00287148	0.00327866	4.22806e-05	5.47429e-05	-4.72829e-06	-6.14251e-06	
5.977	0.566554	0.56656	0.0880961	-0.0118447	0.651974	0.651955	0.00287148	0.00331048	4.22806e-05	5.57686e-05	-4.72829e-06	-6.25826e-06	
5.978	0.566554	0.566561	0.0880961	-0.011835	0.651974	0.651954	0.00287148	0.00334206	4.22806e-05	5.67993e-05	-4.72829e-06	-6.37463e-06	
5.979	0.566554	0.566561	0.0880961	-0.0118244	0.651974	0.651953	0.00287148	0.00337341	4.22806e-05	5.78342e-05	-4.72829e-06	-6.4916e-06	
5.98	0.566554	0.566561	0.0880961	-0.0118127	0.651974	0.651952	0.00287148	0.00340428	4.22806e-05	5.8869e-05	-4.72829e-06	-6.6079e-06	
5.981	0.566554	0.566562	0.0880961	-0.0117998	0.651974	0.65195	0.00287148	0.00343491	4.22806e-05	5.99085e-05	-4.72829e-06	-6.72475e-06	
5.982	0.566554	0.566562	0.0880961	-0.0117857	0.651974	0.651949	0.00287148	0.00346531	4.22806e-05	6.09516e-05	-4.72829e-06	-6.84216e-06	
5.983	0.566554	0.566563	0.0880961	-0.0117703	0.651974	0.651948	0.00287148	0.00349548	4.22806e-05	6.19993e-05	-4.72829e-06	-6.95928e-06	
5.984	0.566554	0.566563	0.0880961	-0.0117536	0.651974	0.651947	0.00287148	0.00352517	4.22806e-05	6.30455e-05	-4.72829e-06	-7.07725e-06	
5.985	0.566554	0.566564	0.0880961	-0.0117356	0.651974	0.651946	0.00287148	0.00355463	4.22806e-05	6.40957e-05	-4.72829e-06	-7.19448e-06	
5.986	0.566554	0.566564	0.0880961	-0.0117162	0.651974	0.651945	0.00287148	0.00358386	4.22806e-05	6.51494e-05	-4.72829e-06	-7.31218e-06	
5.987	0.566554	0.566565	0.0880961	-0.0116953	0.651974	0.651944	0.00287148	0.00361286	4.22806e-05	6.62066e-05	-4.72829e-06	-7.42992e-06	
5.988	0.566554	0.566565	0.0880961	-0.0116729	0.651974	0.651942	0.00287148	0.00364162	4.22806e-05	6.72668e-05	-4.72829e-06	-7.5481e-06	
5.989	0.566554	0.566566	0.0880961	-0.011649	0.651974	0.651941	0.00287148	0.00366992	4.22806e-05	6.83252e-05	-4.72829e-06	-7.6662e-06	
5.99	0.566554	0.566566	0.0880961	-0.0116234	0.651974	0.65194	0.00287148	0.00369822	4.22806e-05	6.93912e-05	-4.72829e-06	-7.78522e-06	
5.991	0.566554	0.566567	0.0880961	-0.0115963	0.651974	0.651939	0.00287148	0.00372629	4.22806e-05	7.04602e-05	-4.72829e-06	-7.90465e-06	
5.992	0.566554	0.566567	0.0880961	-0.0115675	0.651974	0.651938	0.00287148	0.0037539	4.22806e-05	7.15272e-05	-4.72829e-06	-8.02308e-06	
5.993	0.566554	0.566568	0.0880961	-0.0115369	0.651974	0.651937	0.00287148	0.00378127	4.22806e-05	7.25969e-05	-4.72829e-06	-8.14188e-06	
5.994	0.566554	0.566568	0.0880961	-0.0115047	0.651974	0.651936	0.00287148	0.00380843	4.22806e-05	7.36688e-05	-4.72829e-06	-8.26058e-06	
5.995	0.566554	0.566569	0.0880961	-0.0114707	0.651974	0.651935	0.00287148	0.00383559	4.22806e-05	7.47474e-05	-4.72829e-06	-8.38014e-06	
5.996	0.566554	0.566569	0.0880961	-0.0114349	0.651974	0.651934	0.00287148	0.00386253	4.22806e-05	7.58286e-05	-4.72829e-06	-8.49914e-06	
5.997	0.566554	0.56657	0.0880961	-0.0113973	0.651974	0.651933	0.00287148	0.00388925	4.22806e-05	7.69118e-05	-4.72829e-06	-8.61798e-06	
5.998	0.566554	0.56657	0.0880961	-0.0113578	0.651974	0.651932	0.00287148	0.00391574	4.22806e-05	7.79975e-05	-4.72829e-06	-8.73758e-06	
5.999	0.566554	0.566571	0.0880961	-0.0113165	0.651974	0.651931	0.00287148	0.00394201	4.22806e-05	7.90847e-05	-4.72829e-06	-8.85654e-06	
6	0.566554	0.566571	0.0880961	-0.0112734	0.651974	0.65193	0.00287148	0.00396829	4.22806e-05	8.0178e-05	-4.72829e-06	-8.97677e-06	
6.001	0.566554	0.566572	0.0880961	-0.0112281	0.651974	0.651929	0.00287148	0.00399434	4.22806e-05	8.12734e-05	-4.72829e-06	-9.09727e-06	
6.002	0.566554	0.566572	0.0880961	-0.011181	0.651974	0.651928	0.00287148	0.00402018	4.22806e-05	8.23702e-05	-4.72829e-06	-9.21756e-06	
