2.857	0	-0.00132132	0	-5.26905e-05	0	0.00164294	-1.5708	-1.04822	0	0.00515437	1.5708	1.5774	0	0.0571654	
2.858	0	-0.00133467	0	-5.31673e-05	0	0.00165892	-1.5708	-1.04823	0	0.00519586	1.5708	1.57745	0	0.0576303	
2.859	0	-0.00134826	0	-5.36442e-05	0	0.00167513	-1.5708	-1.04823	0	0.00523734	1.5708	1.5775	0	0.0580952	
2.86	0	-0.00136185	0	-5.4121e-05	0	0.00169134	-1.5708	-1.04824	0	0.00527883	1.5708	1.57755	0	0.0585601	
2.861	0	-0.00137544	0	-5.45979e-05	0	0.00170779	-1.5708	-1.04825	0	0.00532007	1.5708	1.57761	0	0.0590253	
2.862	0	-0.00138927	0	-5.50747e-05	0	0.00172424	-1.5708	-1.04826	0	0.00536132	1.5708	1.57766	0	0.0594904	
2.863	0	-0.00140309	0	-5.55515e-05	0	0.00174093	-1.5708	-1.04828	0	0.0054028	1.5708	1.57771	0	0.0599561	
2.864	0	-0.00141692	0	-5.60284e-05	0	0.00175762	-1.5708	-1.04829	0	0.00544429	1.5708	1.57776	0	0.0604219	
2.865	0	-0.00143099	0	-5.65052e-05	0	0.00177431	-1.5708	-1.04831	0	0.00548577	1.5708	1.57782	0	0.0608881	
2.866	0	-0.00144506	0	-5.6982e-05	0	0.001791	-1.5708	-1.04834	0	0.00552726	1.5708	1.57787	0	0.0613546	
2.867	0	-0.00145912	0	-5.76973e-05	0	0.00180793	-1.5708	-1.04836	0	0.00556874	1.5708	1.57793	0	0.0618217	
2.868	0	-0.00147319	0	-5.84126e-05	0	0.00182486	-1.5708	-1.04839	0	0.00561023	1.5708	1.57798	0	0.0622892	
2.869	0	-0.00148726	0	-5.91278e-05	0	0.00184178	-1.5708	-1.04843	0	0.00565195	1.5708	1.57804	0	0.062757	
2.87	0	-0.00150156	0	-5.98431e-05	0	0.00185871	-1.5708	-1.04847	0	0.00569391	1.5708	1.57809	0	0.0632255	
2.871	0	-0.00151587	0	-6.05583e-05	0	0.00187564	-1.5708	-1.04851	0	0.00573587	1.5708	1.57815	0	0.0636945	
2.872	0	-0.00153017	0	-6.12736e-05	0	0.00189257	-1.5708	-1.04856	0	0.00577807	1.5708	1.57821	0	0.0641639	
2.873	0	-0.00154448	0	-6.19888e-05	0	0.00190949	-1.5708	-1.04862	0	0.00582051	1.5708	1.57827	0	0.0646341	
2.874	0	-0.00155878	0	-6.27041e-05	0	0.00192666	-1.5708	-1.04868	0	0.00586295	1.5708	1.57833	0	0.065105	
2.875	0	-0.00157309	0	-6.34193e-05	0	0.00194359	-1.5708	-1.04875	0	0.00590563	1.5708	1.57839	0	0.0655766	
2.876	0	-0.00158739	0	-6.41346e-05	0	0.00196052	-1.5708	-1.04883	0	0.00594831	1.5708	1.57845	0	0.0660489	
2.877	0	-0.0016017	0	-6.48499e-05	0	0.00197744	-1.5708	-1.04891	0	0.00599122	1.5708	1.57851	0	0.0665219	
2.878	0	-0.001616	0	-6.55651e-05	0	0.00199437	-1.5708	-1.049	0	0.00603437	1.5708	1.57858	0	0.0669956	
2.879	0	-0.00163031	0	-6.65188e-05	0	0.0020113	-1.5708	-1.0491	0	0.00607777	1.5708	1.57864	0	0.0674703	
2.88	0	-0.00164461	0	-6.74725e-05	0	0.00202823	-1.5708	-1.04921	0	0.0061214	1.5708	1.57871	0	0.0679457	
2.881	0	-0.00165892	0	-6.84261e-05	0	0.00204515	-1.5708	-1.04932	0	0.00616527	1.5708	1.57877	0	0.0684221	
2.882	0	-0.00167322	0	-6.93798e-05	0	0.00206208	-1.5708	-1.04944	0	0.00620914	1.5708	1.57884	0	0.0688994	
2.883	0	-0.00168753	0	-7.03335e-05	0	0.00207901	-1.5708	-1.04957	0	0.00625324	1.5708	1.57891	0	0.0693774	
2.884	0	-0.00170159	0	-7.12872e-05	0	0.0020957	-1.5708	-1.04971	0	0.00629759	1.5708	1.57898	0	0.0698564	
2.885	0	-0.00171566	0	-7.22408e-05	0	0.00211239	-1.5708	-1.04986	0	0.00634193	1.5708	1.57905	0	0.0703363	
2.886	0	-0.00172973	0	-7.31945e-05	0	0.00212908	-1.5708	-1.05002	0	0.00638652	1.5708	1.57912	0	0.070817	
2.887	0	-0.00174379	0	-7.41482e-05	0	0.00214577	-1.5708	-1.05019	0	0.00643134	1.5708	1.57919	0	0.0712986	
2.888	0	-0.00175786	0	-7.51019e-05	0	0.00216222	-1.5708	-1.05036	0	0.0064764	1.5708	1.57926	0	0.0717812	
2.889	0	-0.00177193	0	-7.60555e-05	0	0.00217867	-1.5708	-1.05055	0	0.0065217	1.5708	1.57934	0	0.0722647	
2.89	0	-0.00178576	0	-7.70092e-05	0	0.00219512	-1.5708	-1.05075	0	0.00656724	1.5708	1.57941	0	0.0727491	
2.891	0	-0.00179958	0	-7.79629e-05	0	0.00221157	-1.5708	-1.05095	0	0.00661278	1.5708	1.57949	0	0.0732346	
2.892	0	-0.00181341	0	-7.9155e-05	0	0.00222778	-1.5708	-1.05117	0	0.00665855	1.5708	1.57957	0	0.0737209	
2.893	0	-0.001827	0	-8.01086e-05	0	0.002244	-1.5708	-1.05139	0	0.00670457	1.5708	1.57964	0	0.0742083	
2.894	0	-0.00184059	0	-8.10623e-05	0	0.00226021	-1.5708	-1.05163	0	0.00675082	1.5708	1.57972	0	0.0746965	
2.895	0	-0.00185418	0	-8.22544e-05	0	0.00227618	-1.5708	-1.05187	0	0.00679731	1.5708	1.5798	0	0.0751858	
2.896	0	-0.00186753	0	-8.32081e-05	0	0.00229216	-1.5708	-1.05213	0	0.00684404	1.5708	1.57989	0	0.0756757	
2.897	0	-0.00188088	0	-8.41618e-05	0	0.00230789	-1.5708	-1.0524	0	0.00689101	1.5708	1.57997	0	0.0761666	
2.898	0	-0.00189424	0	-8.53539e-05	0	0.00232363	-1.5708	-1.05268	0	0.00693822	1.5708	1.58005	0	0.0766585	
2.899	0	-0.00190735	0	-8.63075e-05	0	0.00233936	-1.5708	-1.05296	0	0.00698566	1.5708	1.58014	0	0.0771513	
2.9	0	-0.00192046	0	-8.72612e-05	0	0.00235486	-1.5708	-1.05326	0	0.00703311	1.5708	1.58022	0	0.0776451	
2.901	0	-0.00193334	0	-8.82149e-05	0	0.00237036	-1.5708	-1.05357	0	0.00708079	1.5708	1.58031	0	0.0781398	
2.902	0	-0.00194621	0	-8.91685e-05	0	0.00238562	-1.5708	-1.05389	0	0.00712872	1.5708	1.58039	0	0.0786355	
2.903	0	-0.00195909	0	-9.01222e-05	0	0.00240088	-1.5708	-1.05423	0	0.00717688	1.5708	1.58048	0	0.0791318	
2.904	0	-0.00197172	0	-9.10759e-05	0	0.0024159	-1.5708	-1.05457	0	0.00722528	1.5708	1.58057	0	0.0796292	
2.905	0	-0.00198436	0	-9.20296e-05	0	0.00243092	-1.5708	-1.05492	0	0.00727391	1.5708	1.58066	0	0.0801272	
2.906	0	-0.00199676	0	-9.29832e-05	0	0.0024457	-1.5708	-1.05529	0	0.00732279	1.5708	1.58075	0	0.0806262	
2.907	0	-0.00200915	0	-9.39369e-05	0	0.00246048	-1.5708	-1.05566	0	0.0073719	1.5708	1.58084	0	0.081126	
2.908	0	-0.00202131	0	-9.48906e-05	0	0.00247502	-1.5708	-1.05605	0	0.00742126	1.5708	1.58093	0	0.0816267	
2.909	0	-0.00203323	0	-9.58443e-05	0	0.00248933	-1.5708	-1.05645	0	0.00747085	1.5708	1.58103	0	0.082128	
2.91	0	-0.00204515	0	-9.65595e-05	0	0.00250363	-1.5708	-1.05686	0	0.00752068	1.5708	1.58112	0	0.0826302	
2.911	0	-0.00205684	0	-9.72748e-05	0	0.0025177	-1.5708	-1.05728	0	0.00757074	1.5708	1.58121	0	0.083133	
2.912	0	-0.00206852	0	-9.799e-05	0	0.00253153	-1.5708	-1.05771	0	0.00762105	1.5708	1.58131	0	0.0836368	
2.913	0	-0.00207996	0	-9.87053e-05	0	0.00254536	-1.5708	-1.05816	0	0.00767159	1.5708	1.58141	0	0.084141	
2.914	0	-0.00209117	0	-9.91821e-05	0	0.00255895	-1.5708	-1.05861	0	0.00772214	1.5708	1.5815	0	0.084646	
2.915	0	-0.00210238	0	-9.9659e-05	0	0.00257254	-1.5708	-1.05908	0	0.00777292	1.5708	1.5816	0	0.0851517	
2.916	0	-0.00211334	0	-0.000100136	0	0.00258589	-1.5708	-1.05956	0	0.00782394	1.5708	1.5817	0	0.0856578	
2.917	0	-0.00212407	0	-0.000100613	0	0.002599	-1.5708	-1.06005	0	0.0078752	1.5708	1.5818	0	0.0861647	
2.918	0	-0.0021348	0	-0.000100851	0	0.00261188	-1.5708	-1.06055	0	0.0079267	1.5708	1.5819	0	0.0866721	
2.919	0	-0.00214529	0	-0.000101089	0	0.00262451	-1.5708	-1.06106	0	0.00797844	1.5708	1.582	0	0.0871799	
2.92	0	-0.00215554	0	-0.000101328	0	0.00263715	-1.5708	-1.06158	0	0.00803041	1.5708	1.5821	0	0.0876884	
2.921	0	-0.00216579	0	-0.000101328	0	0.00264955	-1.5708	-1.06212	0	0.00808239	1.5708	1.58221	0	0.0881972	
2.922	0	-0.00217581	0	-0.000101328	0	0.00266171	-1.5708	-1.06266	0	0.00813484	1.5708	1.58231	0	0.0887065	
2.923	0	-0.00218558	0	-0.000101328	0	0.00267363	-1.5708	-1.06322	0	0.00818729	1.5708	1.58241	0	0.0892162	
2.924	0	-0.00219512	0	-0.000101089	0	0.00268531	-1.5708	-1.06379	0	0.00823998	1.5708	1.58252	0	0.0897262	
