0.672	0.132246	0.0917158	-0.084066	6.32709	-0.278713	-4.19309	0.357875	
0.673	0.131481	0.0910191	-0.0841343	6.31756	-0.278986	-4.16561	0.32468	
0.674	0.0978903	0.0577697	-0.0221298	6.21054	-0.200903	-3.87677	1.48498	
0.675	0.031938	-0.00752687	0.0955953	6.00788	-0.0338914	-3.33474	3.84628	
0.676	0.919043	0.0800635	-1.88217	6.73285	-1.85396	-7.52012	-30.896	
0.677	3.69457	0.486255	-4.60632	8.53836	-4.55477	-15.8896	-58.6799	
0.678	-21.0559	-0.912527	19.9249	3.08445	5.14591	6.19111	-14.9421	
0.679	-50.84	-2.56728	49.7355	-2.61235	26.3012	23.664	20.8784	
0.68	-6.53783	-1.7264	5.79189	3.11642	-0.373174	-5.55045	-17.3089	
0.681	28.7063	2.7194	-29.3545	15.53	-34.2055	-29.8939	-45.9868	
0.682	-11.2194	1.77164	10.5175	12.2382	6.6252	-5.05699	-11.0185	
0.683	-43.329	0.178732	42.4307	3.47035	39.2784	16.0935	22.6675	
0.684	0.109993	1.80124	-0.0804186	14.0636	-2.36956	-12.4535	-16.2073	
0.685	33.7664	6.54239	-34.095	30.7774	-35.979	-38.4293	-44.7552	
0.686	-6.74074	7.25904	6.77534	26.7273	5.57361	-9.93792	-10.5069	
0.687	-39.9197	5.04336	39.466	14.9065	38.6583	14.007	26.6041	
0.688	2.86059	8.76679	-2.50255	31.6663	-3.2122	-16.1917	-15.0126	
0.689	35.7916	12.8278	-36.1022	48.9304	-36.9213	-43.3983	-43.9912	
0.69	-4.69125	15.7561	5.23799	45.0599	4.99956	-12.6567	-8.00601	
0.691	-38.5125	12.3527	38.2628	30.15	38.3658	13.0769	34.4345	
0.692	4.02459	17.0463	-3.54494	48.5784	-3.79722	-18.3111	-11.7763	
0.693	37.0382	20.315	-36.9709	67.361	-37.2996	-46.2878	-42.8665	
0.694	-3.23486	25.3691	4.58602	63.5957	4.74835	-14.4667	-4.06978	
0.695	-37.3503	21.1337	37.7425	46.0705	38.1724	12.3194	42.77	
0.696	4.67106	26.1264	-4.00367	63.6761	-4.31832	-19.6651	-8.11577	
0.697	37.2629	27.0836	-37.3107	79.2371	-37.8465	-47.3331	-42.0986	
0.698	-2.60508	34.2665	4.30541	76.2664	4.33509	-15.2058	-1.10343	
